mwra	c.android.gm	c.android.chrome	c.dogalize	c.katana	c.android.youtube	p.android.documentsui	p.system	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.olauncher
1.0	9.97282	11.13987	13.8049	10.69817	8.83102	14.93518	10.74631	8.12204	7.9553	9.03054	8.98719	0.16342249999999997
0.0	13.69761	11.36788	11.77449	9.0376	12.52007	17.00241	14.80127	11.01002	10.55969	12.02443	10.1466	0.027995
1.0	12.14339	12.59321	14.22423	12.92745	9.77293	11.58567	12.62969	10.7552	11.24491	6.98792	8.32576	0.00824
1.0	9.74838	10.72695	12.30824	10.44991	16.70187	13.90659	4.44048	9.11048	11.20459	10.82142	13.45754	0.08335
1.0	11.71253	9.97386	12.70427	12.3453	11.32338	12.024	8.22689	7.62819	9.6551	14.57032	17.01898	0.01277
0.0	18.09475	11.08688	10.26199	11.34935	12.67405	16.91812	17.19822	14.31516	7.3773	10.06781	13.98968	0.027995
0.0	13.05285	10.8053	9.7203	9.93666	11.03392	13.17404	14.7821	10.70332	10.91246	10.66828	12.69693	0.04009
0.0	13.73059	9.00819	9.94624	8.74777	14.3719	14.187	14.42563	13.2444	11.78123	10.83582	9.33852	0.11042
1.0	11.07939	10.1574	14.37355	8.30704	12.29272	14.0587	12.91615	11.48883	15.76794	10.18077	11.36126	0.09709
1.0	9.37357	9.99971	14.61276	9.25471	10.07777	14.686	13.50412	11.56758	11.0386	11.3506	8.03329	0.16342249999999997
1.0	15.54466	10.35477	9.88049	14.00838	12.45903	13.17018	8.52002	9.77751	9.00177	15.17244	10.06257	0.0399
1.0	14.31683	11.65347	9.28977	12.72529	12.48146	11.99113	12.22818	12.05347	8.68141	16.22004	11.3521	0.01232
1.0	9.36453	15.32709	11.86304	16.85724	6.31621	12.07513	8.40576	7.72675	9.2109	9.11806	10.73481	0.0134
1.0	11.15084	10.15007	13.73873	10.13947	15.01257	13.71132	8.18424	9.79212	7.83284	11.39627	14.11416	0.06864
1.0	12.66204	7.25594	14.24124	14.45446	14.12623	14.23056	9.83901	8.67355	11.93849	12.98424	14.12795	0.1154
0.0	11.55006	8.51853	9.96959	9.73104	14.29196	10.54214	10.18555	11.6629	8.84552	9.53718	10.61167	0.00292
1.0	6.87643	11.32662	12.44695	11.57851	9.86379	14.27371	9.84879	10.11969	9.08747	8.31629	7.96059	0.12034
1.0	8.18677	13.47856	12.83047	13.56844	9.23431	12.52606	9.72133	7.2038	11.14207	8.05752	8.52236	0.02099
1.0	12.18846	9.99998	13.70819	11.43646	13.58722	16.85212	14.24456	13.84848	11.13017	11.42059	9.19587	0.027995
1.0	13.47069	8.11067	12.13322	11.55798	11.86642	14.05647	9.48964	8.6828	9.74697	16.3051	13.49789	0.09688
0.0	16.40417	11.34033	10.98413	8.71053	8.83454	17.32208	14.7662	12.58433	10.56732	5.97416	17.90128	0.027995
1.0	8.80027	11.77362	11.79864	14.67174	8.7999	13.34854	7.63535	11.68926	7.84558	11.87708	12.25011	0.0478
0.0	12.7212	10.10557	15.26142	8.37104	13.37241	13.33836	11.15924	13.05847	13.2139	8.79468	6.28073	0.04727
1.0	11.76928	12.16552	9.03986	14.34434	14.28751	14.54543	11.80504	8.48195	10.72966	13.72369	10.61282	0.15799
1.0	12.22409	9.55744	13.29143	15.00452	13.56215	13.13736	11.65408	10.31123	11.7708	12.10537	9.58629	0.03866
0.0	11.813	9.33017	12.01834	7.27939	10.51087	10.99169	10.45	13.69789	13.83982	10.31814	12.28997	0.00455
1.0	15.96119	8.11994	15.07594	10.44507	12.93135	8.94492	7.96897	14.8352	9.73554	13.42684	12.38007	0.00064
1.0	7.88989	13.92445	13.26387	13.20979	8.48445	13.48292	10.56565	7.71744	9.63297	6.81049	7.89994	0.05455
1.0	9.39647	8.56331	12.59666	11.14814	9.95103	13.5306	9.92062	13.18414	10.25823	10.02494	9.6639	0.05721
1.0	11.597	13.39562	12.538025879854368	10.08175	15.10652	13.178889841463416	12.30945	12.39674	14.26876	9.2104	6.49632	0.027995
0.0	9.75263	12.57414	11.84911	14.78748	6.76764	10.63502	12.19769	7.62807	7.52581	7.54692	11.83545	0.00319
1.0	14.85083	8.32928	11.17914	9.46751	15.59542	13.178889841463416	10.30543	7.86499	11.28488	15.15155	11.336042092208142	0.027995
1.0	13.80958	10.31363	13.61226	10.95984	12.76284	15.35176	11.03099	11.23161	11.08164	12.70166	12.87835	0.16342249999999997
1.0	7.47929	7.9447	11.45711	10.32506	8.36586	13.68039	8.60254	9.84093	10.17994	10.14657	9.14742	0.06655
0.0	10.83241	10.1479	16.8159	11.61209	10.79871	13.0369	12.84243	14.827	14.59548	9.89388	10.85597	0.03492
1.0	10.80997	15.18836	13.89267	14.57247	9.03159	11.91931	9.10652	6.14919	8.90043	10.06893	11.54713	0.01146
1.0	15.85329	12.02187	15.12266	12.7496	8.34034	15.26754	11.15611	8.97733	10.90677	12.62129	17.52825	0.16342249999999997
0.0	17.0233	8.5447	10.31586	8.537	16.47214	12.79889	12.27972	13.45018	4.77661	11.16603	12.90714	0.02756
1.0	12.05287	4.68716	14.76295	12.88298	13.201	12.14795	9.44066	9.75446	7.22899	16.23937	16.63677	0.01447
1.0	7.25856	14.22689	10.30972	12.69286	9.58885	11.98167	6.7311	9.68494	10.11731	8.35094	7.32302	0.01219
1.0	8.55715	14.29289	10.17819	16.10875	7.93312	11.31748	5.61276	7.76579	8.17827	12.09313	12.07979	0.00628
1.0	8.60513	9.0909	10.35058	9.9602	8.38346	12.10005	10.25883	9.42879	8.05519	11.82672	9.5399	0.01364
1.0	11.06526	14.57322	19.15502	11.90227	13.56226	17.34893	5.8524	4.4024	11.11359	7.02964	8.61495	0.027995
1.0	13.19134	10.66281	14.85617	13.24364	11.41079	12.16619	10.40977	10.95996	11.77837	11.80919	12.81875	0.0147
1.0	14.39085	12.50749	13.11367	7.14951	11.37611	12.88968	15.94428	13.60821	12.24369	9.43333	11.27899	0.03019
1.0	15.85319	8.2874	12.11324	13.71748	14.6939	15.08481	12.68837	11.2311	8.66552	14.42521	14.88689	0.16342249999999997
0.0	11.14654	9.80434	16.18825	8.67769	13.32577	13.67126	11.93138	12.89784	15.60575	8.34003	8.17362	0.06585
1.0	13.04522	11.12985	11.83688	11.08309	13.64303	15.55023	10.28309	6.61034	14.6204	12.05795	13.9915	0.027995
0.0	13.21354	11.10501	8.78749	13.64504	13.70105	14.7587	17.51076	15.93189	10.7694	11.15818	15.34946	0.16342249999999997
0.0	14.24984	7.75152	10.39033	10.03798	13.07551	9.81972	13.43307	12.82294	11.79024	10.90916	14.2846	0.00143
1.0	12.11362	9.03118	12.7029	18.53271	15.81794	12.77022	10.73349	8.13349	9.92745	10.47293	7.49098	0.02678
0.0	11.58725	11.00502	6.27108	13.03392	11.91109	13.35743	13.41895	12.8847	11.77152	7.64927	16.40737	0.04819
1.0	13.73658	7.75515	16.76235	13.21458	12.69916	11.52716	10.79841	11.08432	8.61324	11.08992	10.43441	0.00769
0.0	17.46669	10.21114	12.03649	10.38253	15.2533	10.53832	14.73793	13.20618	14.06196	8.33857	10.8157	0.0029
0.0	14.77022	9.96359	15.59535	11.46542	12.85655	12.65251	13.39837	14.478	13.98615	7.0795	10.3271	0.02377
1.0	9.83807	12.77107	12.35744	13.45412	7.7726	11.86986	10.90316	8.89045	7.87069	8.12313	10.45443	0.0108
1.0	12.62566	8.97139	16.06108	16.60033	10.91892	12.65814	12.63821	8.29828	11.33478	11.81714	14.78375	0.02398
0.0	14.87482	13.88159	9.48361	11.49862	10.81686	13.80823	14.62029	11.03715	9.85637	7.73971	16.79768	0.07561
1.0	12.5879	9.02423	13.08207	11.31356	11.75424	11.74434	10.20895	11.61606	9.76144	15.49353	13.92809	0.00966
1.0	9.46034	15.44657	14.41774	13.67445	10.92246	12.71439	9.13313	7.80798	10.69487	5.70213	8.1786	0.0254
0.0	12.42306	11.1228	13.77273	11.8669	9.20886	14.49843	10.21172	12.15035	8.44546	10.34857	9.54197	0.15077
0.0	9.60375	14.14433	14.24255	12.67242	10.48592	11.83676	11.30821	10.64915	13.63648	9.28822	8.40396	0.01055
1.0	9.82	11.32148	11.27358	14.2425	7.93493	10.24663	10.48099	9.79382	10.36656	14.19007	13.49849	0.00223
1.0	6.35146	13.6321	12.10512	12.7746	10.4065	12.17842	10.2061	8.61022	9.87012	6.18141	8.08398	0.01483
1.0	14.87888	9.99424	12.41419	10.57737	12.95282	11.50224	8.32542	14.70582	11.36287	14.4248	9.46643	0.00756
1.0	12.06124	8.59775	13.8082	12.92541	14.65857	13.24161	8.62412	9.47907	9.09574	12.10153	11.54005	0.04293
0.0	18.1555	8.85468	11.48571	8.35183	14.07933	14.84207	13.9475	13.20497	5.84838	12.02157	14.11228	0.16342249999999997
1.0	11.67806	11.24721	14.40954	12.00843	11.00219	11.62638	9.73729	8.19789	9.07533	13.29986	13.77371	0.00856
1.0	12.59179	10.22306	13.13678	14.62304	14.50394	11.57235	11.01173	10.51705	10.43804	11.0357	9.11185	0.00803
1.0	12.009660389268094	8.64598	8.29931	11.09851	8.76072	12.81089	7.92659	13.36091	9.93613	15.60998	10.3851	0.02786
1.0	8.26776	12.21023	13.39802	11.555	10.86514	15.40307	9.87319	11.82027	11.59519	10.37544	6.75668	0.16342249999999997
1.0	7.30518	12.09115	12.98334	11.49523	10.86045	13.43261	11.12412	10.86833	10.66246	10.30914	8.32856	0.05192
0.0	12.21073	11.96143	6.30249	11.14144	10.74206	15.96627	16.58974	12.2596	11.42805	6.87726	16.22416	0.027995
1.0	7.85528	11.41943	13.36185	10.70237	12.7794	13.37803	9.03275	10.22292	11.89886	10.67632	8.51754	0.04912
1.0	14.34526	11.07971	13.01779	14.88959	12.67945	16.7831	10.39047	7.1735	11.81691	11.24903	14.75181	0.027995
1.0	8.51105	14.46524	11.71606	13.81262	8.59876	12.45935	8.28803	7.93718	10.22068	12.8263	10.2738	0.01968
1.0	8.94673	14.7775	13.06737	11.75145	9.46074	11.69689	11.756	6.80451	10.55447	5.87929	6.84175	0.00909
1.0	13.13725	12.66362	14.09498	12.21715	7.60478	8.74749	6.03534	10.48412	6.86728	14.10826	11.32086	0.00045
1.0	13.53458	10.4304	12.82785	11.32723	13.22918	12.08013	10.46724	10.7348	9.40038	12.88947	11.29584	0.01346
1.0	13.6442	8.35394	6.93653	8.3624	11.54703	13.82391	13.65883	14.345	11.32029	10.89116	13.66098	0.07684
0.0	16.92159	11.25945	10.8623	12.96533	14.1078	12.86246	13.11027	12.78567	11.25815	12.77031	7.77731	0.02932
0.0	11.2027	8.48906	13.37498	12.16404	13.4345	15.73788	13.19912	12.88591	14.86073	10.7233	8.62797	0.027995
1.0	18.52116	11.47656	11.51127	9.26899	11.06694	14.05174	12.96255	14.31141	8.33362	16.02068	11.50998	0.09641
1.0	14.12088	9.62183	12.35969	8.69182	12.984	12.35317	14.5045	13.33546	11.52328	8.27526	6.51828	0.01763
0.0	11.19751	8.66809	9.78687	8.74615	13.17506	12.13061	14.74105	14.02073	12.11964	13.4277	14.09397	0.01414
0.0	10.16544	10.21129	12.41183	6.87238	12.6334	15.91522	15.49796	12.23509	11.9779	11.26933	7.06878	0.027995
1.0	9.28428	16.31442	11.90956	15.29221	10.54984	10.77948	8.84619	8.77344	9.21523	11.69915	11.66362	0.00367
1.0	11.92027	13.24752	17.51345	10.48154	10.39396	16.28419	14.04123	11.72845	13.50356	8.99988	5.8119	0.027995
0.0	11.68205	8.61502	16.55364	8.92619	10.31491	14.52326	9.30915	8.94219	14.06332	13.75422	11.336042092208142	0.15446
0.0	12.58758	10.93089	13.9981	5.85948	11.52764	12.4111	12.63051	11.36275	15.69567	11.25272	13.11172	0.01872
1.0	12.7667	7.43286	12.993	11.99824	15.11306	12.29333	10.03399	9.78653	9.22038	14.08592	13.15109	0.01666
1.0	13.4455	9.54435	10.94697	14.34922	14.47839	11.55104	11.63097	9.97329	11.38906	13.88202	10.29037	0.00786
0.0	10.1914	9.12176	13.77575	8.24507	10.32267	12.78325	13.17414	12.3384	14.76512	10.99779	12.12857	0.02712
0.0	13.72902	9.00246	11.61642	7.191	15.00896	11.83053	10.82827	13.3126	11.90098	8.79008	7.76347	0.0105
0.0	12.64979	9.8196	13.61254	9.99138	13.54888	14.33446	14.44306	14.09502	13.06125	7.81062	10.59229	0.12792
1.0	14.46943	10.43853	11.07463	10.99605	14.69601	13.86219	12.87645	11.88262	9.98051	13.57027	10.24385	0.07972
1.0	13.50576	8.35154	12.70637	11.49997	13.40318	13.51186	9.64441	8.09957	9.67294	14.20735	15.40198	0.05622
0.0	8.22529	10.21658	11.30652	8.60927	12.60614	11.96813	12.2105	10.74847	11.74014	12.78405	9.50797	0.01203
1.0	15.77476	7.38889	10.39773	14.98236	15.12209	15.03038	13.01901	9.63022	8.0344	15.84778	15.17931	0.16342249999999997
0.0	14.32758	12.22369	16.67059	8.83142	10.5241	12.7512	15.3377	11.69615	13.97547	9.87438	10.50702	0.02625
1.0	13.44389	14.50127	17.46834	14.83446	10.26808	15.70861	10.95114	9.59994	8.12912	9.52118	11.27586	0.027995
0.0	16.93978	9.27029	10.62825	9.23617	12.07916	14.62995	13.56357	12.75772	7.93749	8.41255	13.44792	0.16342249999999997
1.0	10.61372	12.35753	12.51573	14.24539	7.47685	12.14837	9.87593	10.31358	9.29801	10.26886	10.98881	0.01442
0.0	14.24246	9.27457	12.50951	8.87295	10.99538	11.91301	10.03887	9.45988	8.87646	6.09125	10.36045	0.01143
1.0	13.17078	7.37548	14.7658	12.95824	12.50131	12.64995	7.06399	8.92378	8.737	13.90755	15.664	0.02377
1.0	15.55923	10.75137	10.95957	9.87352	13.42137	15.48415	10.72337	9.98757	14.85453	14.71895	16.69748	0.027995
1.0	8.82115	12.12262	14.41602	9.86734	9.49441	13.80489	12.86298	7.32324	9.72574	8.12083	7.5171	0.07536
1.0	8.65964	13.46229	15.74105	13.69582	14.22771	16.80707	5.29182	12.75206	11.26036	10.31172	9.32964	0.027995
1.0	16.29999	10.64766	12.20088	12.98904	11.01467	15.50253	11.42298	9.15504	10.63855	15.28224	18.22185	0.027995
1.0	11.86649	8.22985	13.55895	14.31852	13.19345	12.60413	6.27761	8.63247	7.92882	13.69369	14.71243	0.02274
0.0	13.37532	12.8143	13.24912	8.3689	13.23589	17.41421	16.78455	10.65475	12.71511	13.65395	11.57866	0.027995
0.0	14.28029	10.81363	8.84561	8.75838	11.15079	15.45493	15.94601	14.05191	10.90568	12.45703	12.60744	0.16342249999999997
0.0	12.11189	8.55753	9.82022	6.30267	10.51351	12.43833	12.38343	11.69041	10.40733	12.79427	8.70117	0.01929
1.0	9.34543	16.45982	15.15715	11.92958	11.62954	14.47509	8.68185	6.3168	10.89837	7.07916	6.77396	0.14725
1.0	12.92547	8.71277	9.96811	8.2188	14.22066	10.78609	13.43354	13.99849	14.43839	10.51004	9.77934	0.00371
1.0	12.05459	8.23745	10.74979	17.33229	15.38351	14.68152	13.22408	8.564	9.08787	13.9457	10.55089	0.16342249999999997
0.0	12.12676	7.11042	12.09256	9.08987	13.90312	11.99455	10.57713	12.893	13.30347	9.00586	10.90364	0.0123
1.0	13.08919	7.89043	12.12722	13.99643	13.5541	13.32372	9.77305	11.92022	6.63974	15.91881	10.84401	0.0465
0.0	11.97018	9.22042	14.53346	11.8402	15.46745	17.49456	12.96653	11.99159	13.42014	9.9536	8.17954	0.027995
1.0	13.77342	12.30766	12.01532	11.53528	15.02203	14.87165	8.81824	7.92058	15.55256	9.91081	15.0062	0.16342249999999997
0.0	11.51223	10.31032	8.40371	8.9605	13.02454	11.3665	13.18401	11.22319	9.66444	14.39582	8.87915	0.00662
1.0	15.88461	8.80654	11.2196	14.17346	14.74858	14.14792	11.77239	11.15237	9.90358	14.01816	9.98758	0.10613
0.0	10.7126	9.27651	12.25724	10.01341	15.89757	11.16219	8.7043	13.82441	8.38551	9.31025	11.00818	0.00541
1.0	9.36784	10.386155	10.35547	17.61058	7.76343	7.70759	9.62367	5.29697	8.59778	9.09283	12.42077	0.00023
1.0	13.2391	12.70205	11.45932	12.04832	13.63346	15.02086	7.50364	8.10318	10.42374	11.25212	11.63935	0.16342249999999997
0.0	11.48775	9.17848	11.92579	8.9362	12.95155	10.70507	13.54445	16.95085	12.15521	9.1021	12.7389	0.00343
1.0	13.7315	9.18009	12.18696	11.34413	14.16732	13.13212	8.68754	8.97927	11.94333	13.82204	16.31399	0.03847
0.0	11.62075	8.62755	15.5511	9.94673	11.46578	11.3568	13.04901	12.85389	15.08662	8.12823	10.89153	0.0065
1.0	14.0004	13.47856	16.17873	14.81844	8.45537	13.1453	13.35852	8.93782	8.0901	10.65372	12.53218	0.03896
1.0	11.13246	14.17357	11.45836	15.79131	7.90637	10.15855	8.549	9.27907	9.21275	10.64579	11.60087	0.00192
0.0	13.45041	10.80498	11.66971	9.09446	14.06933	13.10395	13.61919	12.38285	8.39264	10.15337	15.05202	0.03742
1.0	13.97259	7.49625	11.83081	11.72313	13.86246	12.84472	8.35824	11.48749	6.32625	16.91074	13.37948	0.02882
1.0	14.75581	8.84217	12.0983	13.89553	12.80297	12.73156	10.28951	10.86193	5.25754	14.51363	10.1094	0.02575
1.0	7.11563	12.1761	12.37011	12.33296	11.00917	13.91379	6.536	8.40079	9.165	10.75154	9.83386	0.08401
0.0	14.4329	11.02098	13.31547	10.24104	13.51609	11.25625	10.98407	10.88742	8.03435	10.6115	13.80586	0.00594
0.0	17.08296	10.99566	9.61248	8.82514	9.82006	16.97142	14.9076	13.85621	9.40228	7.7527	14.20297	0.027995
0.0	18.65604	10.66987	11.97448	10.53923	13.60756	11.1532	17.06427	11.28203	12.66985	10.23829	9.23003	0.0053
0.0	14.89896	10.36335	10.58196	10.04889	15.33704	10.63404	7.79777	10.52727	4.51993	7.66173	10.37309	0.00316
0.0	13.14258	11.91411	16.78663	9.49757	11.96498	15.12001	11.49207	13.31113	13.64826	9.01427	6.02855	0.16342249999999997
1.0	10.65502	12.44329	13.06623	11.51149	7.88945	13.97116	12.20748	10.84055	10.70429	10.92865	8.01415	0.08894
1.0	7.89817	14.58807	13.80293	13.24898	10.78209	12.92997	8.24065	9.30845	12.75442	9.34332	8.86902	0.03145
0.0	11.87581	9.18637	10.4147	8.4216	15.7583	9.77701	13.20012	9.93594	7.27176	13.56361	7.33706	0.00137
1.0	13.18291	7.91302	11.20982	12.11894	15.7178	14.88896	7.50329	8.51006	6.71239	15.68288	16.77688	0.16342249999999997
0.0	11.1981	8.99636	14.98874	6.78404	11.75371	13.29227	12.11061	11.73464	14.04845	6.53876	7.4651	0.04509
0.0	14.52065	8.48809	12.25269	11.02625	14.25281	12.93836	12.74717	13.27158	11.29719	8.21575	8.83505	0.03171
1.0	13.02189	16.34213	14.89565	15.214	9.84515	13.36273	8.95856	11.04949	11.22698	10.33824	9.45387	0.04847
1.0	11.52642	16.85689	12.13409	16.68579	8.28302	8.82086	11.45668	5.54758	7.04119	9.59849	13.3219	0.00056
0.0	11.54609	8.69928	12.83566	7.29451	11.08419	9.74812	11.42612	13.33161	11.49116	10.5568	10.23556	0.00132
1.0	12.55395	8.34983	13.59833	16.17954	12.19603	12.59713	11.36044	7.10237	11.49219	13.36184	17.11845	0.02256
1.0	13.03721	8.92425	17.60537	14.67417	11.90577	12.05212	10.38078	10.77017	10.16973	10.05916	13.04386	0.01303
1.0	11.81731	11.2025	14.34863	19.26665	11.13389	10.33965	12.20721	7.4664	9.35984	10.30581	10.95504	0.00234
0.0	10.2096	8.48339	10.08232	7.70514	11.53057	12.39737	11.7281	14.20914	12.98145	10.08023	12.70905	0.01837
1.0	9.79823	14.16374	12.61077	13.89024	9.37077	12.66923	9.05934	8.99761	8.62512	12.07455	10.87996	0.0242
1.0	10.86403	8.52142	14.8852	10.04607	9.71821	17.43386	11.88139	15.51685	11.64508	10.93777	6.46457	0.027995
1.0	9.12203	12.6698	13.51859	11.39152	8.76355	13.29926	10.74693	6.62354	10.24338	12.45309	10.00002	0.04549
1.0	8.41057	11.73951	11.69582	11.5519	10.83544	10.6183	11.71932	11.85118	10.90963	9.79411	9.22304	0.00309
1.0	13.85958	13.61043	14.15098	18.61124	7.59313	11.66036	10.53802	10.90451	4.23518	8.67233	15.57047	0.00887
1.0	12.45661	11.59253	14.976	12.70971	12.60917	13.22571	7.48434	7.68907	13.20186	9.72686	17.1771	0.0422
1.0	8.69432	12.81213	10.52967	14.73769	7.8642	10.92141	9.4826	11.04302	9.23811	11.06734	11.48173	0.00427
0.0	14.73532	8.95728	14.91121	10.56731	13.48144	10.52153	10.26608	14.03836	12.74496	7.59814	8.80925	0.00286
1.0	12.8922	13.78744	14.40556	16.96423	13.90311	10.33549	10.47876	10.91035	13.57788	6.66491	9.25768	0.00238
0.0	13.58831	9.19169	13.29908	9.59009	10.88403	11.34093	13.18412	10.64607	15.37562	10.81552	15.18668	0.00643
1.0	8.15462	11.86698	13.22719	12.14721	9.87204	14.53585	8.71631	7.30232	7.53176	10.06415	10.38649	0.15644
1.0	10.608	13.94813	13.85164	12.1762	8.59516	12.65985	11.17073	9.47504	11.94596	6.50649	6.42792	0.02399
1.0	9.92012	11.58784	11.99204	13.13242	9.9062	10.80769	10.64491	10.21934	9.57832	10.60864	10.8904	0.00379
0.0	13.56888	6.65936	8.85655	6.78111	14.98004	11.55675	11.08235	13.47535	8.26729	10.16295	12.94823	0.008
0.0	11.4198	8.03768	12.85096	11.2274	13.26719	17.95932	13.37447	11.29637	12.97186	9.92309	9.85255	0.027995
1.0	9.76742	12.48578	17.30652	10.43473	13.02112	15.79042	12.14865	8.94356	11.81401	10.29058	8.4156	0.027995
1.0	15.49504	7.74492	11.35779	14.28565	11.67396	16.46608	7.24878	6.7457	3.6599724999999985	17.60516	15.83754	0.027995
1.0	9.63658	13.86592	16.04356	11.83098	10.51382	15.56509	10.93071	7.84212	12.58278	6.0519	5.77149	0.027995
1.0	9.72133	16.39082	10.97439	16.1265	5.37493	10.45381	11.50491	7.13594	8.45073	9.67262	10.31727	0.0027
0.0	14.27876	7.19894	9.94841	10.79181	14.38496	12.279	11.34044	12.68232	12.05262	12.19071	9.69084	0.01639
1.0	16.51122	9.48612	13.18511	10.234	13.60903	14.61218	9.08643	14.11433	9.94277	13.649	10.97481	0.16342249999999997
0.0	14.09253	12.38116	16.88114	10.46086	10.55128	13.93927	14.69559	14.19816	13.9032	9.38509	10.03157	0.08622
0.0	12.64528	11.73674	12.08967	9.70901	12.61861	12.00043	12.9752	9.75395	9.21594	8.95972	13.38694	0.01243
0.0	8.94263	9.72315	14.83976	9.85306	12.24216	17.72536	13.7683	12.2442	13.04188	9.82985	9.91553	0.027995
1.0	11.71545	12.6398	17.87544	11.04353	11.5902	15.87145	10.51138	6.83248	9.59537	8.75289	9.91777	0.027995
1.0	12.35495	7.98049	16.19853	15.93526	14.83356	13.64939	12.4135	10.22764	9.08387	9.83467	9.80038	0.06451
0.0	10.90394	7.7251	11.23381	8.97623	14.88004	12.21851	12.2274	15.46905	12.21552	7.72546	7.86798	0.01545
1.0	9.04589	8.3533	12.10977	16.06796	15.5852	12.46612	8.45094	5.75521	7.82622	12.01358	11.53908	0.01977
1.0	13.83594	9.23513	12.90431	13.02896	11.35025	11.12301	8.89276	10.78559	4.14671	15.26373	12.66649	0.00523
1.0	9.11931	15.48446	10.82501	16.02603	6.49115	11.28649	8.1871	7.87934	8.54245	8.37016	9.73092	0.00614
1.0	16.27157	9.13601	14.36563	13.61744	13.13586	11.90086	11.06783	13.09285	8.08446	12.24184	10.51833	0.01127
1.0	12.60147	8.47934	13.98198	15.18346	13.61065	15.18408	10.65925	8.12085	8.92954	12.51431	13.28009	0.16342249999999997
1.0	9.16343	15.51049	10.74335	16.1441	6.6839	9.45415	10.14824	6.6789	9.26356	8.10303	10.55938	0.00098
1.0	13.73977	9.87681	13.55223	16.05818	11.65674	12.03995	12.5262	10.97541	10.1096	13.94709	12.99645	0.01296
0.0	15.92403	8.80859	10.24143	10.11772	14.15668	14.7435	12.26154	15.6494	7.1746	4.59983	12.3159	0.16342249999999997
1.0	14.99522	10.3329	13.9087	13.54553	9.98314	10.83922	12.03398	12.17363	10.51064	14.4693	13.18691	0.0039
1.0	10.62958	12.08646	17.31257	10.03079	11.98787	16.75351	10.80349	9.98931	13.04843	7.34133	5.64013	0.027995
1.0	14.20695	9.47803	12.538025879854368	17.55868	17.14593	14.52422	7.77799	4.20914	7.61833	17.89823	13.89453	0.15463
0.0	13.64495	9.21807	9.97328	10.66447	16.19478	15.06042	10.50655	8.82093	11.60514	14.22165	13.59708	0.16342249999999997
1.0	13.93584	10.06967	14.17563	10.76094	14.28354	12.93472	6.31837	11.50416	11.55736	12.66846	16.35924	0.03156
1.0	9.46863	8.60639	9.55949	13.35863	6.17935	11.71534	10.59028	9.33468	5.07759	11.78787	13.20546	0.00934
0.0	10.2768	8.99864	7.94106	10.55762	12.23225	11.24932	9.84755	9.2799	10.69593	6.99198	13.10744	0.00581
0.0	13.58202	8.1671	11.37137	6.92724	13.48165	14.62632	15.27504	14.70264	9.99723	13.36011	13.51927	0.16342249999999997
1.0	6.9724	11.5005	10.02754	13.37042	9.0808	10.96435	9.21634	12.08932	9.59886	11.64888	11.18491	0.00444
0.0	15.60596	11.24703	12.3469	11.34276	13.96471	14.43727	12.4276	12.62401	12.66151	12.1875	11.83417	0.14179
1.0	11.36803	15.20329	14.72669	13.79742	8.83915	14.12748	10.76777	7.26883	8.61661	7.32693	8.43143	0.10404
0.0	15.3648	10.72345	10.80297	9.81476	14.29974	11.54423	10.5761	10.15954	5.97283	9.5008	12.58738	0.00788
1.0	11.90486	11.59517	16.64874	9.29801	11.82226	15.0603	10.9188	10.73239	11.30004	9.76398	7.96593	0.16342249999999997
1.0	11.94584	11.41497	12.22593	13.49557	9.04618	11.26744	8.52796	10.71118	10.71077	16.13026	12.94598	0.00597
0.0	11.79747	8.25571	14.40755	12.15826	13.17814	13.35021	7.74259	10.81536	9.64968	13.89053	13.22151	0.04781
1.0	12.24827	9.8951	14.7457	11.18017	13.12735	12.25938	8.67026	11.39225	12.46352	11.31445	11.95653	0.01603
1.0	13.05941	8.09351	15.58547	16.08675	14.74073	10.86481	13.17959	11.5228	9.00666	10.09696	7.52044	0.00402
1.0	10.70672	14.19106	15.77654	12.80298	11.73212	15.01162	8.06718	8.77186	9.32109	10.13715	9.93741	0.16342249999999997
1.0	15.47044	11.19463	13.02523	8.55516	14.07781	14.7151	13.59051	12.67431	12.75844	10.23516	6.73421	0.16342249999999997
1.0	14.08883	6.40896	17.18246	12.30985	13.69706	14.49609	11.5235	11.83003	11.09754	11.94058	12.71562	0.15034
1.0	9.81662	13.50007	14.96677	14.63001	8.76789	16.35843	11.12526	13.51994	8.29645	7.89553	9.31159	0.027995
1.0	10.01232	8.59536	12.32413	16.28733	15.86225	13.13135	5.64496	5.14251	10.23904	11.3567	13.13251	0.03841
1.0	11.86834	10.76626	13.96703	17.89771	10.88916	11.26261	9.7319	7.84029	11.72677	11.20626	11.9647	0.00602
0.0	11.31901	8.15334	7.90433	9.0393	13.605	13.24178	13.58716	14.82644	11.53387	9.52431	16.35991	0.04292
1.0	6.88986	13.58819	11.80741	10.91691	9.66842	12.50387	6.94821	7.00619	11.4716	8.23897	6.76547	0.02048
0.0	13.02383	9.2301	8.83502	11.45303	14.08994	12.19996	12.56636	11.3605	7.87433	7.31087	10.93742	0.01514
1.0	14.38259	9.08022	11.04465	9.97536	16.30535	13.96916	9.38662	11.05182	8.96684	14.68423	12.4489	0.0888
0.0	13.21677	8.12677	14.96422	8.39104	10.95027	9.70123	9.25449	13.65593	14.37506	7.41924	12.23572	0.00131
