latitude	longitude	store_name	code	location	imei
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348768
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303482469
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	3590433799317661743
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661545
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317661255
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348453
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661875
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661982
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766437
43.50891	16.43915	Split	HR	Europe/Zagreb	863033069630348297
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317662162
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317662089
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766791
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766270
39.33427	-76.43941	Middle River	US	America/New_York	8630330696303481271
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481941
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317662212
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317661057
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	3590433799317661958
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303481263
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	3590433799317661040
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317661081
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317661792
48.28259	9.72749	Ehingen	DE	Europe/Berlin	3590433799317661958
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348701
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661941
12.97389	123.99333	Sorsogon	PH	Asia/Manila	863033069630348180
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	863033069630348743
44.80477	-0.59543	Talence	FR	Europe/Paris	863033069630348602
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317661974
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766197
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661826
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	863033069630348446
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317662485
14.0823	98.19151	Dawei	MM	Asia/Yangon	359043379931766015
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661321
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661628
14.0823	98.19151	Dawei	MM	Asia/Yangon	359043379931766486
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317662337
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348263
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	359043379931766452
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661503
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317662352
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317662196
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303481487
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303481339
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317661495
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766379
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303481958
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303481834
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661834
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	863033069630348834
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481982
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661164
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661891
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482022
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303481032
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481503
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661644
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303482261
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481669
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303481420
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766221
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662105
41.85059	-87.882	Westchester	US	America/Chicago	3590433799317661446
40.63316	-74.13653	Port Richmond	US	America/New_York	863033069630348875
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	863033069630348214
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661347
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348891
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662303
42.7392	-84.62081	Waverly	US	America/Detroit	863033069630348941
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317662295
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348297
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	863033069630348131
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	3590433799317661784
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662196
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	3590433799317662105
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303481891
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348701
58.1908	40.17171	Danilov	RU	Europe/Moscow	863033069630348537
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661586
-0.71667	-48.52333	Soure	BR	America/Belem	3590433799317662220
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661941
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317661529
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303481263
48.52961	12.16179	Landshut	DE	Europe/Berlin	359043379931766197
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661743
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481735
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661727
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317662428
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348545
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	359043379931766494
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348107
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317662436
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348701
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766700
-32.45242	-71.23106	La Ligua	CL	America/Santiago	3590433799317661164
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	359043379931766643
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	863033069630348503
42.4251	-71.06616	Malden	US	America/New_York	359043379931766007
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661503
18.51957	73.85535	Pune	IN	Asia/Kolkata	863033069630348677
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481370
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303481289
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303481156
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303482329
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348289
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	359043379931766510
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481693
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303482139
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766395
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317662014
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	359043379931766270
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317662386
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303481396
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317662378
68.79833	16.54165	Harstad	NO	Europe/Oslo	359043379931766668
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317662451
45.73333	4.91667	Bron	FR	Europe/Paris	359043379931766254
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661347
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766734
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317661461
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766965
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303482360
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766262
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766817
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	3590433799317661735
42.8334	-80.38297	Norfolk County	CA	America/Toronto	359043379931766866
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766981
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303482477
35.61452	-88.81395	Jackson	US	America/Chicago	359043379931766395
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	359043379931766833
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662337
-11.78333	19.91667	Luena	AO	Africa/Luanda	863033069630348545
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	863033069630348164
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766064
6.46346	-2.31938	Bibiani	GH	Africa/Accra	863033069630348883
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303481933
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	3590433799317662113
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	863033069630348867
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661990
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766833
41.50343	-74.01042	Newburgh	US	America/New_York	863033069630348057
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	359043379931766809
3.27833	32.88667	Kitgum	UG	Africa/Kampala	863033069630348370
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	359043379931766379
-10.95817	-38.79084	Tucano	BR	America/Bahia	863033069630348891
40.64621	-73.97069	Kensington	US	America/New_York	3590433799317662402
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	3590433799317661974
27.55898	68.21204	Larkana	PK	Asia/Karachi	359043379931766494
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303481610
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	863033069630348537
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317662253
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303481826
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	359043379931766676
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	359043379931766742
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481263
-30.60106	-71.19901	Ovalle	CL	America/Santiago	3590433799317661180
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303482147
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348719
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317661057
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481503
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766684
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	863033069630348594
46.18396	6.10237	Onex	CH	Europe/Zurich	863033069630348321
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481750
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	3590433799317661024
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303481818
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	3590433799317662485
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348065
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661180
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303482287
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	8630330696303482352
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661727
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482121
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348024
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	863033069630348875
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766817
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	359043379931766593
52.41667	0.75	Thetford	GB	Europe/London	8630330696303481487
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766809
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661321
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	3590433799317661891
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661172
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661057
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482154
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348172
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662386
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317661362
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766932
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317662147
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	3590433799317661081
42.28639	18.84	Budva	ME	Europe/Podgorica	863033069630348875
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	8630330696303482113
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	863033069630348230
41.9001	-71.08977	Taunton	US	America/New_York	863033069630348792
-10.95817	-38.79084	Tucano	BR	America/Bahia	863033069630348917
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	359043379931766999
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303482006
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661644
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303482394
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303481347
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661131
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481321
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317661446
52.59319	13.32127	Wittenau	DE	Europe/Berlin	359043379931766015
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661214
51.30001	13.10984	Oschatz	DE	Europe/Berlin	359043379931766981
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303481164
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303481099
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303482337
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661156
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661685
8.79577	-75.69947	San Carlos	CO	America/Bogota	3590433799317661206
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661123
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	863033069630348735
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348776
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661008
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348016
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661230
42.58342	-71.8023	Fitchburg	US	America/New_York	359043379931766940
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303482188
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481156
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303481453
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	3590433799317662253
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661438
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	8630330696303481586
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303482337
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766767
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317662071
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	863033069630348297
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348156
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317661495
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661651
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661917
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	359043379931766213
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766668
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303482204
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317662097
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	3590433799317661446
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	3590433799317661396
30.16688	-96.39774	Brenham	US	America/Chicago	359043379931766072
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303482279
35.8	137.23333	Gero	JP	Asia/Tokyo	863033069630348545
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303482261
32.55531	76.12647	Chamba	IN	Asia/Kolkata	8630330696303481578
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317662444
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	3590433799317661594
51.30001	13.10984	Oschatz	DE	Europe/Berlin	359043379931766262
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317662279
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317662444
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317662295
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317661743
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766965
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	359043379931766635
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766445
52.26083	7.00417	Losser	NL	Europe/Amsterdam	3590433799317661479
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303481008
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	359043379931766460
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303482493
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481131
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303482147
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	3590433799317661933
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348081
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766783
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766791
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317661628
43.91452	-69.96533	Brunswick	US	America/New_York	359043379931766924
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317661974
36.06523	-119.01677	Porterville	US	America/Los_Angeles	3590433799317662006
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317661693
42.4251	-71.06616	Malden	US	America/New_York	3590433799317661370
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348552
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766171
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766742
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	3590433799317661560
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	3590433799317662428
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661156
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317662428
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	359043379931766213
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303482147
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766304
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348842
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481453
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348172
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661149
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317661917
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348040
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481784
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317661974
39.71734	-74.96933	Sicklerville	US	America/New_York	359043379931766106
16.455	120.5875	La Trinidad	PH	Asia/Manila	8630330696303482204
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481867
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	359043379931766270
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481586
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661123
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662220
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481917
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303481073
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317662410
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661792
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348511
51.65	-0.2	Barnet	GB	Europe/London	359043379931766338
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348008
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661073
3.51667	11.5	Mbalmayo	CM	Africa/Douala	8630330696303481180
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	359043379931766684
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766023
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766528
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661552
39.22493	42.85693	Patnos	TR	Europe/Istanbul	8630330696303482162
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661420
30.17746	-81.38758	Palm Valley	US	America/New_York	3590433799317661099
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481297
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	8630330696303481966
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348404
41.55838	-81.56929	Collinwood	US	America/New_York	3590433799317661578
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481149
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661032
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	863033069630348479
40.64621	-73.97069	Kensington	US	America/New_York	3590433799317661883
40.65995	-111.99633	Kearns	US	America/Denver	359043379931766908
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766247
41.54566	-71.29144	Middletown	US	America/New_York	863033069630348347
32.42067	-104.22884	Carlsbad	US	America/Denver	359043379931766940
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766734
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303482147
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	863033069630348834
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661651
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661362
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348545
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766932
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766643
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303481883
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	863033069630348016
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303482253
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317662097
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766734
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	359043379931766734
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	8630330696303481263
54.58048	16.86194	Ustka	PL	Europe/Warsaw	863033069630348545
-34.28853	146.05093	Griffith	AU	Australia/Sydney	359043379931766106
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317662105
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	359043379931766288
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	3590433799317662436
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661610
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	359043379931766718
12.25282	79.41727	Gingee	IN	Asia/Kolkata	8630330696303481586
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303481180
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481503
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	3590433799317662063
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317661982
14.62578	121.12251	Antipolo	PH	Asia/Manila	359043379931766270
-11.94306	-76.70944	Chosica	PE	America/Lima	3590433799317661503
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766171
20.14298	-77.43532	Media Luna	CU	America/Havana	3590433799317662477
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481859
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317662048
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317662345
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303482170
23.07492	88.28637	Pandua	IN	Asia/Kolkata	3590433799317661263
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303482246
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766643
12.25282	79.41727	Gingee	IN	Asia/Kolkata	8630330696303481271
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766890
40.67705	-73.89125	Cypress Hills	US	America/New_York	863033069630348735
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	359043379931766833
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661875
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	3590433799317661040
54.58048	16.86194	Ustka	PL	Europe/Warsaw	359043379931766684
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348347
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661503
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766320
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303482006
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317662204
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766569
45.73333	4.91667	Bron	FR	Europe/Paris	3590433799317662436
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303481305
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	863033069630348784
18.00747	-76.78319	New Kingston	JM	America/Jamaica	8630330696303481818
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303482014
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	863033069630348404
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303482030
40.2737	-76.88442	Harrisburg	US	America/New_York	863033069630348586
