ts	imei	mwra	c.android.gm	c.android.chrome	c.dogalize	c.katana	c.android.youtube	c.android.vending	c.updateassist	c.UCMobile.intl	c.raider	c.UCMobile.x86
2018-05-15 14:12:00	863033069630348362	1.00000	12.55170	11.28972	15.10825	9.80962	13.51602	21.68249	35.06937	36.93298	11.97701	39.85833
2018-05-15 14:13:00	863033069630348883	1.00000	11.08765	10.44120	14.22317	11.66874	10.50214	52.85467	70.59424	30.71476	47.51764	18.32003
2018-05-15 14:14:00	8630330696303482154	0.00000	6.49404	9.06247	15.05247	7.55923	10.90467	50.80582	28.70876	36.36996	33.07759	31.71801
2018-05-15 14:15:00	863033069630348966	0.00000	12.12981	10.55931	14.35816	8.22495	14.15069	43.67463	58.12360	10.39363	49.92395	4.50495
2018-05-15 14:16:00	3590433799317661206	0.00000	18.14242	12.36690	12.71697	9.15346	11.73861	30.34283	42.01327	45.81659	78.69897	94.54880
2018-05-15 14:17:00	8630330696303481776	0.00000	11.43369	8.58803	15.67252	11.61887	12.57322	55.45982	71.12047	97.24518	86.50951	94.47381
2018-05-15 14:18:00	359043379931766320	1.00000	11.42588	15.23721	13.20351	15.08645	7.77637	36.95272	37.64907	0.49301	92.24236	42.14418
2018-05-15 14:19:00	863033069630348602	1.00000	14.14970	9.28160	8.40561	9.58136	11.35705	41.88460	41.09487	83.65274	88.71590	3.08185
2018-05-15 14:20:00	8630330696303481909	1.00000	15.20612	11.60134	11.86690	11.73941	12.55665	41.43816	30.79097	72.55562	12.09568	5.17498
2018-05-15 14:21:00	863033069630348388	0.00000	14.67464	10.28099	10.70814	11.48967	15.17573	56.56724	61.57102	29.06286	10.21443	41.14077
2018-05-15 14:22:00	359043379931766999	1.00000	13.05533	10.52910	10.30037	14.73534	14.59233	36.17650	75.09912	12.96521	55.41595	77.42655
2018-05-15 14:23:00	863033069630348677	1.00000	11.92651	8.58464	11.59097	13.94749	15.16332	38.98025	34.88300	58.98776	98.50933	19.43168
2018-05-15 14:24:00	3590433799317661735	1.00000	12.96170	9.19362	16.32138	17.37682	9.95785	47.81955	48.73789	68.27679	4.86820	91.94446
2018-05-15 14:25:00	3590433799317661560	0.00000	12.08462	8.97847	10.41145	7.44782	10.51959	38.40613	35.27365	73.78867	15.81982	42.24450
2018-05-15 14:26:00	8630330696303482477	0.00000	14.46855	8.88321	9.40395	7.53288	12.67512	61.55689	79.51177	47.04904	54.53050	61.16633
2018-05-15 14:27:00	863033069630348347	1.00000	10.72326	17.25951	13.20526	15.61673	9.01376	38.46614	58.54194	35.57275	69.32257	69.08580
2018-05-15 14:28:00	359043379931766288	0.00000	15.48227	8.76071	9.61016	7.62059	12.66812	82.88340	50.23728	75.30961	15.57416	52.85294
2018-05-15 14:29:00	8630330696303482048	1.00000	12.88239	9.89976	16.30884	11.81139	9.90862	31.03877	61.23893	72.59326	61.25505	90.38063
2018-05-15 14:30:00	3590433799317661867	0.00000	12.66579	8.52600	9.05453	11.58365	14.78868	61.37044	36.19490	80.61653	67.94861	13.63990
2018-05-15 14:31:00	359043379931766601	1.00000	6.89209	9.44143	12.85888	8.22922	13.77997	49.79310	59.30430	58.59951	7.77303	25.88528
2018-05-15 14:32:00	3590433799317662089	1.00000	13.05723	7.96643	14.71478	13.68893	13.19402	51.99637	65.61121	16.51797	60.46845	2.97908
2018-05-15 14:33:00	3590433799317661073	0.00000	9.46779	13.63325	12.58200	15.39478	8.06807	31.21047	50.99199	90.77098	37.39721	47.26191
2018-05-15 14:34:00	3590433799317661198	1.00000	11.34007	12.98280	11.80822	16.51610	8.30369	41.48729	43.70601	50.91333	14.30452	45.12338
2018-05-15 14:35:00	8630330696303482022	1.00000	14.86555	9.36990	13.97208	14.91447	10.92530	52.05558	52.27106	7.83532	84.75882	96.39744
2018-05-15 14:36:00	3590433799317662212	0.00000	7.71494	10.15001	14.87474	5.80839	14.28582	53.29252	43.80363	86.79242	68.64303	17.58673
2018-05-15 14:37:00	359043379931766239	0.00000	12.82024	7.25866	10.28071	8.21359	16.13783	46.16943	42.44402	23.50740	46.27471	60.51623
2018-05-15 14:38:00	8630330696303482295	1.00000	11.09747	9.30520	16.37768	10.86627	13.01240	77.35456	49.27549	96.08953	96.76087	4.39760
2018-05-15 14:39:00	359043379931766049	0.00000	15.11792	11.37336	14.68086	11.19928	12.26370	35.38700	47.41704	78.65884	35.99911	68.90612
2018-05-15 14:40:00	863033069630348891	1.00000	8.16760	8.21028	10.73386	8.91800	20.39746	34.12984	43.44536	72.18554	89.79148	39.09944
2018-05-15 14:41:00	8630330696303482295	1.00000	11.58849	12.13811	13.12322	13.48688	7.99444	37.68437	37.62214	74.58286	77.01272	59.00866
2018-05-15 14:42:00	3590433799317661206	0.00000	14.15294	10.14382	9.21920	6.75279	14.83259	42.79869	52.74331	55.28152	63.33512	45.41804
2018-05-15 14:43:00	8630330696303481420	1.00000	7.85090	10.22590	8.41215	13.74686	7.72088	38.60573	66.84243	44.84532	24.77845	82.98768
2018-05-15 14:44:00	8630330696303481974	0.00000	9.61319	8.53996	14.80210	5.59579	11.48936	37.88115	30.02743	68.80168	11.25603	25.21871
2018-05-15 14:45:00	8630330696303481800	1.00000	19.35829	10.90077	12.85046	9.53344	10.56643	49.49053	29.32960	78.31500	18.83004	6.05168
2018-05-15 14:46:00	8630330696303481784	0.00000	12.94010	8.23086	9.39705	6.95053	13.62145	55.55815	51.88120	65.62662	42.04521	60.37786
2018-05-15 14:47:00	8630330696303481818	0.00000	13.52179	9.38047	8.12109	6.97914	11.29815	48.41054	29.65401	70.20247	80.32079	83.57165
2018-05-15 14:48:00	863033069630348628	0.00000	11.93025	8.39536	13.62264	12.11072	16.31893	73.02504	49.22688	31.68206	58.10722	51.01180
2018-05-15 14:49:00	359043379931766510	1.00000	12.85008	11.93336	13.34061	10.42098	11.50934	66.31395	56.49769	38.78800	80.77661	17.51336
2018-05-15 14:50:00	359043379931766726	0.00000	12.00812	9.81354	11.92890	7.62600	14.90634	65.41760	59.29547	66.44417	14.48860	5.96404
2018-05-15 14:51:00	3590433799317661487	0.00000	11.13985	8.66033	11.44948	7.81045	13.35144	56.00401	62.82119	92.32890	62.08216	36.08666
2018-05-15 14:52:00	3590433799317661859	1.00000	15.11697	11.58756	10.07477	16.26158	13.08884	66.49501	73.03651	49.51501	16.59706	17.96935
2018-05-15 14:53:00	359043379931766361	1.00000	11.78620	8.91258	9.75704	12.46333	15.80502	28.90720	62.41775	56.46624	86.83717	15.73098
2018-05-15 14:54:00	8630330696303481495	1.00000	11.81256	8.07657	14.38191	13.04447	12.81228	56.56841	47.14396	56.89083	4.75995	34.27469
2018-05-15 14:55:00	8630330696303482360	0.00000	10.56998	10.82510	11.14133	11.09562	12.53240	37.51282	56.36211	1.26009	29.83986	31.62721
2018-05-15 14:56:00	863033069630348842	0.00000	15.44068	9.65891	12.20218	8.75789	13.87403	32.23539	82.71205	72.00655	72.00923	65.03446
2018-05-15 14:57:00	359043379931766403	0.00000	15.77975	8.75222	13.10764	7.26061	15.14105	37.27254	58.02095	29.48422	1.99670	49.33176
2018-05-15 14:58:00	359043379931766064	1.00000	15.94085	7.96236	19.32545	12.75086	8.88239	45.40452	49.50326	17.34128	40.65387	88.08253
2018-05-15 14:59:00	3590433799317661263	1.00000	12.60241	9.18712	10.59693	7.13354	17.35975	57.60542	48.31684	1.08452	63.91021	69.70856
2018-05-15 15:00:00	8630330696303481016	1.00000	14.36294	13.02617	12.19806	13.94097	10.34793	24.46850	42.75465	65.27948	61.50987	55.58286
2018-05-15 15:01:00	3590433799317661800	1.00000	11.10230	14.34854	12.27036	15.97961	7.41644	53.39570	47.02689	19.27591	23.76791	61.35295
2018-05-15 15:02:00	8630330696303482378	0.00000	13.56257	9.31801	9.96388	8.89499	15.87592	46.27517	67.53702	51.62398	21.62242	77.07684
2018-05-15 15:03:00	359043379931766221	1.00000	14.82911	7.71913	14.83225	9.48629	14.96412	35.19627	65.33258	67.36232	34.81257	49.39251
2018-05-15 15:04:00	3590433799317662139	0.00000	10.73411	8.94440	12.83592	11.71815	7.76383	50.72451	33.85151	41.88598	99.61853	25.55469
2018-05-15 15:05:00	3590433799317662469	0.00000	12.12651	8.26228	12.67747	13.72845	12.86308	42.94948	46.56510	15.26900	72.62539	76.21207
2018-05-15 15:06:00	863033069630348578	1.00000	9.05869	13.42094	12.60351	12.87812	9.44745	54.66821	51.33856	65.81486	79.39641	50.96604
2018-05-15 15:07:00	3590433799317661933	1.00000	7.99237	14.52613	12.86570	12.34370	10.41198	41.84754	59.09447	51.30742	17.83420	67.44645
2018-05-15 15:08:00	863033069630348768	1.00000	12.04105	9.60738	17.83275	9.82228	10.56458	58.94364	62.39907	10.67908	68.23551	59.18107
2018-05-15 15:09:00	863033069630348966	0.00000	13.27455	10.48018	12.24719	10.09508	13.64245	42.84119	42.18735	22.14235	29.46492	63.30995
2018-05-15 15:10:00	863033069630348503	1.00000	14.07463	12.59306	9.47135	11.23825	11.85591	41.22128	56.51019	28.98982	88.16530	44.05324
2018-05-15 15:11:00	3590433799317661032	1.00000	14.21698	9.11445	9.98231	9.05032	12.94834	29.98658	53.15619	94.95120	15.48826	80.61345
2018-05-15 15:12:00	8630330696303481776	0.00000	8.77098	11.99801	11.02837	13.38889	9.44978	34.12863	50.99762	29.57471	65.15921	35.97400
2018-05-15 15:13:00	863033069630348057	1.00000	5.80436	13.10579	10.76957	12.43936	9.79477	55.96811	42.66919	58.35642	57.92363	52.34993
2018-05-15 15:14:00	3590433799317661602	1.00000	11.59523	8.33994	17.16179	12.99198	9.99159	48.78874	55.38249	64.48115	94.19172	2.29424
2018-05-15 15:15:00	8630330696303482170	1.00000	9.83470	13.89818	12.71184	14.37887	9.62583	58.06270	43.42115	93.06722	42.81551	31.58555
2018-05-15 15:16:00	359043379931766031	0.00000	12.53747	8.89572	15.28062	11.39883	10.37785	67.72765	59.90187	40.15012	58.81514	63.96925
2018-05-15 15:17:00	3590433799317661545	1.00000	10.84242	13.55365	13.89545	15.23586	10.29309	44.22057	40.46803	90.47106	6.24173	0.80840
2018-05-15 15:18:00	8630330696303482154	0.00000	12.80826	9.21846	12.60023	7.48388	9.93467	46.93673	42.58087	18.57028	20.65929	85.67476
2018-05-15 15:19:00	3590433799317661990	0.00000	17.24220	7.69478	10.62498	6.91336	14.76535	46.73689	54.28535	48.76749	86.58941	74.79177
2018-05-15 15:20:00	8630330696303481321	1.00000	6.07289	14.20499	11.10677	11.79299	12.02779	59.60179	68.18245	40.89290	65.77521	31.38736
2018-05-15 15:21:00	863033069630348172	1.00000	14.31603	6.98953	13.51581	11.94414	13.58865	63.47113	39.24152	45.55334	76.67364	12.44450
2018-05-15 15:22:00	863033069630348891	0.00000	12.80388	7.83857	6.28143	10.50414	13.10159	36.98578	56.12037	86.62769	16.90966	17.39855
2018-05-15 15:23:00	863033069630348503	1.00000	8.76985	14.88333	13.57519	13.07182	9.08467	51.04397	63.91262	28.60569	33.08552	2.20724
2018-05-15 15:24:00	359043379931766676	1.00000	13.58377	10.49441	14.39610	12.42134	11.15759	45.88122	36.28544	89.27511	56.01254	61.16737
2018-05-15 15:25:00	3590433799317661859	1.00000	10.29687	13.75754	13.47603	13.49399	9.64109	48.44095	55.05813	61.64616	18.02126	12.43205
2018-05-15 15:26:00	3590433799317662477	0.00000	13.45041	10.80498	11.66971	9.09446	14.06933	59.82676	54.25365	88.26016	58.51534	46.26349
2018-05-15 15:27:00	3590433799317662097	1.00000	14.43686	11.68775	15.43476	16.64658	9.24072	52.36455	28.02347	66.06435	73.24298	96.43413
2018-05-15 15:28:00	8630330696303481685	0.00000	14.01328	9.41684	13.90428	12.59211	14.19352	67.99869	56.72884	14.29832	48.53312	98.92043
2018-05-15 15:29:00	863033069630348362	0.00000	12.36471	11.54092	10.83229	9.65251	9.47587	44.85250	18.92229	59.02077	66.60273	73.23121
2018-05-15 15:30:00	359043379931766999	0.00000	8.56548	10.04861	7.66601	12.35791	13.98334	50.61621	52.55497	35.14438	52.90805	64.51024
2018-05-15 15:31:00	8630330696303482246	1.00000	13.69805	10.10972	10.06179	12.42562	14.55291	50.38696	38.12110	51.55692	72.10963	48.19176
2018-05-15 15:32:00	863033069630348099	1.00000	13.32958	12.82569	16.37463	12.44977	8.55662	66.21372	43.53682	3.11683	91.41975	31.79622
2018-05-15 15:33:00	359043379931766692	0.00000	10.17521	10.17482	9.11204	10.35020	13.84838	53.61240	56.65770	80.58119	99.70970	42.71967
2018-05-15 15:34:00	863033069630348024	0.00000	11.40005	8.01702	12.64438	9.34248	13.04852	49.07594	60.86121	87.27886	75.00285	69.56328
2018-05-15 15:35:00	863033069630348669	0.00000	11.35795	7.69409	10.71754	6.81326	10.67742	73.62100	62.71566	58.02088	17.04213	64.38887
2018-05-15 15:36:00	8630330696303482097	1.00000	8.79088	11.60770	13.93372	11.20002	10.78249	53.19613	40.18209	14.38462	13.84085	83.01008
2018-05-15 15:37:00	3590433799317662253	0.00000	13.86438	8.76627	8.68629	8.26488	14.72436	31.16765	51.34368	16.53959	89.66497	16.57140
2018-05-15 15:38:00	359043379931766502	0.00000	14.60761	10.93398	12.31645	10.44856	12.69285	48.79969	44.74883	31.53475	2.79977	76.16564
2018-05-15 15:39:00	3590433799317661016	1.00000	11.04980	13.62031	11.99005	14.07569	7.97133	54.27456	32.03372	81.52378	50.90903	26.77883
2018-05-15 15:40:00	359043379931766999	0.00000	15.35356	12.15935	7.29017	12.23950	13.82829	41.58271	30.62056	45.34659	17.66717	89.45266
2018-05-15 15:41:00	359043379931766015	0.00000	16.36698	13.89229	16.00594	13.14176	12.77814	48.00772	43.05127	99.10552	60.75500	89.49536
2018-05-15 15:42:00	863033069630348057	0.00000	12.56450	9.15305	14.22811	10.75744	14.32595	40.98182	21.61146	30.59074	45.94320	69.22109
2018-05-15 15:43:00	8630330696303482105	1.00000	10.84350	9.01530	15.13032	14.95014	12.24846	71.16983	60.14419	64.77857	46.55931	38.42457
2018-05-15 15:44:00	8630330696303482162	0.00000	13.65786	10.03844	12.05010	6.12431	14.10611	58.51875	54.23652	46.27703	45.63306	68.41352
2018-05-15 15:45:00	3590433799317661750	1.00000	12.61073	12.63777	11.80001	13.98230	9.93680	65.49089	69.46373	71.42249	42.32865	47.02893
2018-05-15 15:46:00	3590433799317662089	1.00000	11.24406	9.64133	13.02715	11.62118	6.94724	54.01145	62.41451	54.94361	30.32553	19.50304
2018-05-15 15:47:00	8630330696303481198	1.00000	9.33932	8.18545	16.53912	14.73430	14.09509	66.56824	68.48209	18.95728	8.80516	98.88990
2018-05-15 15:48:00	3590433799317661917	1.00000	4.39616	13.39218	8.29113	14.00856	9.71996	53.63848	78.24108	43.00546	0.60351	99.29769
2018-05-15 15:49:00	359043379931766767	0.00000	17.49785	9.65271	10.40606	12.82730	13.89752	36.53729	48.30785	93.35516	27.86204	91.42916
2018-05-15 15:50:00	3590433799317661990	1.00000	11.62742	11.73971	9.24674	15.64694	13.90867	37.23652	44.74829	75.65529	44.81935	57.88948
2018-05-15 15:51:00	3590433799317661289	1.00000	12.53698	9.17955	13.30877	13.34526	13.43069	57.63855	59.94913	4.62092	84.65478	82.07732
2018-05-15 15:52:00	3590433799317661982	0.00000	12.40030	8.42808	10.94945	10.00506	16.36349	50.54689	49.64941	14.36635	4.30312	88.22523
2018-05-15 15:53:00	8630330696303482428	0.00000	16.03332	10.41445	9.33579	7.64757	11.78783	63.97092	64.21881	8.74474	43.38374	27.41503
2018-05-15 15:54:00	3590433799317662147	1.00000	12.52178	8.95621	13.13288	11.65574	14.98803	52.36100	72.89956	24.98464	5.13197	1.82868
2018-05-15 15:55:00	8630330696303481891	1.00000	13.73658	7.75515	16.76235	13.21458	12.69916	48.96787	43.94861	45.34104	17.43592	91.48661
2018-05-15 15:56:00	3590433799317661719	1.00000	13.39183	8.67571	14.15607	14.19338	9.01760	42.96898	53.35853	87.10477	98.09117	68.75506
2018-05-15 15:57:00	359043379931766577	1.00000	14.06071	9.98368	12.07660	11.19547	15.58793	36.54961	69.97654	93.40392	97.09934	92.66271
2018-05-15 15:58:00	863033069630348990	1.00000	14.49733	8.20751	9.41255	15.45339	16.84485	40.26913	34.30599	82.61260	7.52173	78.60228
2018-05-15 15:59:00	359043379931766585	0.00000	9.53815	12.52355	13.83442	11.50812	10.90105	47.99161	44.97847	87.24109	64.14577	64.96526
2018-05-15 16:00:00	3590433799317662147	0.00000	13.10539	7.70887	10.47910	9.01870	14.72274	25.85132	46.29736	58.72377	85.43317	99.12685
2018-05-15 16:01:00	3590433799317661412	0.00000	11.57385	7.72828	14.00642	10.67696	11.03693	45.36795	36.50325	68.48145	1.33664	51.74571
2018-05-15 16:02:00	8630330696303482261	0.00000	14.61921	9.75443	12.26845	8.87774	16.79969	40.27762	70.49290	38.14865	87.99434	50.14795
2018-05-15 16:03:00	8630330696303482477	1.00000	12.97765	12.82895	15.36256	13.15283	9.59386	65.23376	43.13190	83.00379	90.50671	57.91894
2018-05-15 16:04:00	863033069630348941	1.00000	8.67832	12.72907	10.89463	16.02516	7.06454	40.40174	49.04007	98.38324	45.91730	76.05033
2018-05-15 16:05:00	3590433799317661792	0.00000	15.76371	8.50695	7.30215	8.77103	14.24127	40.49272	61.61822	6.70810	24.66635	89.34503
2018-05-15 16:06:00	863033069630348008	1.00000	15.29158	8.24333	12.63659	9.94434	14.08994	67.39718	79.40680	88.39481	60.08187	85.28527
2018-05-15 16:07:00	3590433799317661768	0.00000	14.39173	9.36676	12.11391	7.35182	13.29533	71.24923	42.42263	89.61047	39.06144	43.94630
2018-05-15 16:08:00	8630330696303482113	1.00000	13.48468	10.34949	16.74556	13.22233	8.72863	45.02372	40.99113	79.94521	16.91787	64.89399
2018-05-15 16:09:00	863033069630348396	0.00000	12.68082	11.44023	12.87465	13.33714	13.73070	38.70778	46.76554	93.55333	43.26217	33.68762
2018-05-15 16:10:00	3590433799317661693	1.00000	13.96004	9.94666	12.33685	16.36796	13.40530	35.14785	43.60703	28.17207	56.13842	56.00941
2018-05-15 16:11:00	863033069630348065	1.00000	12.28911	6.26118	15.69825	10.70072	15.33025	44.43162	68.49768	42.75182	15.58785	51.76056
2018-05-15 16:12:00	863033069630348958	0.00000	10.33898	8.78057	6.74068	12.76798	14.03448	64.98193	30.60792	14.60217	47.26247	67.85913
2018-05-15 16:13:00	3590433799317662345	0.00000	9.49813	9.68806	15.18095	8.84905	10.81284	60.61269	51.28768	90.34388	94.42849	52.02745
2018-05-15 16:14:00	3590433799317662055	0.00000	14.51001	7.23327	7.07273	8.49238	16.88525	88.48167	56.67570	5.97653	82.21717	79.10200
2018-05-15 16:15:00	8630330696303481388	1.00000	14.87290	12.33375	8.34531	10.86113	12.04418	47.45338	25.16006	37.93278	77.29213	58.50603
2018-05-15 16:16:00	8630330696303481768	0.00000	10.03917	10.26110	6.24209	11.75602	11.36265	27.94969	44.57296	6.31276	16.41240	36.89598
2018-05-15 16:17:00	3590433799317661081	0.00000	15.82928	12.36339	15.15081	10.76877	12.87712	68.95139	59.37279	8.68969	69.01894	57.11634
2018-05-15 16:18:00	3590433799317661834	0.00000	13.51952	7.94807	14.03724	9.79852	11.70476	71.85932	43.92546	3.32838	80.50031	53.87922
2018-05-15 16:19:00	3590433799317661875	0.00000	16.04233	9.63340	10.32156	7.36632	13.07825	49.92635	80.33661	9.60041	53.95669	94.05642
2018-05-15 16:20:00	359043379931766627	1.00000	11.42775	9.04098	12.82872	15.89703	14.36785	46.50191	55.92079	95.21036	30.20298	64.75380
2018-05-15 16:21:00	8630330696303482006	1.00000	15.90332	12.40596	16.17950	11.42379	9.16043	43.31080	51.88520	41.54790	91.00272	30.27571
2018-05-15 16:22:00	8630330696303482220	0.00000	15.19927	9.65560	7.98302	6.92104	11.40508	40.30601	62.56335	19.55900	18.05717	27.81542
2018-05-15 16:23:00	359043379931766684	0.00000	12.62885	9.29688	7.96296	10.87358	15.62556	30.24765	64.70826	52.95985	92.03967	74.70558
2018-05-15 16:24:00	8630330696303481818	1.00000	14.11685	7.58760	9.75271	11.46457	17.56386	60.66542	60.42727	69.86079	36.21295	40.68694
2018-05-15 16:25:00	8630330696303482477	0.00000	13.37931	10.32509	8.01514	12.46387	13.11852	61.79151	51.73030	11.32356	8.77417	80.90150
2018-05-15 16:26:00	3590433799317661669	1.00000	13.73987	11.09725	12.33782	14.60189	14.89149	29.11014	38.17610	7.15609	11.27181	35.39029
2018-05-15 16:27:00	8630330696303482030	1.00000	12.73475	10.56743	11.98629	12.57921	14.51145	38.98648	75.64895	21.97691	16.08846	18.05004
2018-05-15 16:28:00	359043379931766460	1.00000	9.43143	12.25215	14.12743	11.06756	8.09316	60.07552	25.43898	41.36155	16.50836	7.30231
2018-05-15 16:29:00	359043379931766668	1.00000	9.37261	14.08493	10.06911	13.67224	8.08212	44.24482	53.91749	55.45584	13.81023	90.41253
2018-05-15 16:30:00	359043379931766643	1.00000	13.74252	8.08624	13.49329	15.87027	12.87162	43.15322	69.15654	56.87235	99.16566	3.29747
2018-05-15 16:31:00	359043379931766452	1.00000	14.74036	8.16999	11.97414	15.01960	17.57402	45.40775	64.84347	49.45669	6.74460	35.03726
2018-05-15 16:32:00	3590433799317661370	1.00000	10.86449	13.77593	14.77369	14.66644	8.63378	51.77006	56.69193	76.38672	41.62375	97.89941
2018-05-15 16:33:00	359043379931766437	1.00000	12.17340	13.48889	14.87520	12.48015	9.12534	16.26239	64.83908	65.88435	16.51427	16.63216
2018-05-15 16:34:00	863033069630348420	0.00000	15.09820	9.00578	12.34911	6.54730	13.63872	35.73205	48.08675	81.22076	90.68516	14.03277
2018-05-15 16:35:00	3590433799317662030	1.00000	12.55838	11.44024	12.77099	5.58215	10.64015	56.21672	42.58773	12.68205	72.41210	19.11690
2018-05-15 16:36:00	3590433799317661826	1.00000	15.55629	10.61655	12.36700	15.23267	10.28080	37.44563	53.71771	75.99085	3.71796	98.98021
2018-05-15 16:37:00	8630330696303481644	0.00000	18.33877	9.82651	10.25957	9.39499	11.54826	19.21549	79.48496	94.92092	81.70039	63.10514
2018-05-15 16:38:00	359043379931766262	0.00000	13.24989	10.16871	11.96693	11.90580	15.86825	49.57041	58.96283	7.73468	23.98634	55.44565
2018-05-15 16:39:00	8630330696303481305	0.00000	17.61992	5.57655	8.99816	7.09385	14.00473	34.30765	69.34184	81.30980	29.67332	12.57630
2018-05-15 16:40:00	8630330696303482162	0.00000	11.55372	11.93381	14.41334	13.49485	11.19085	56.02541	54.87520	10.81987	87.93085	24.30314
2018-05-15 16:41:00	3590433799317661792	0.00000	16.33790	8.31338	10.68500	6.70229	11.50583	60.80272	47.66435	97.36386	35.75478	63.35333
2018-05-15 16:42:00	3590433799317661727	0.00000	12.97739	8.29358	12.91691	8.24614	11.58389	46.76077	63.87573	19.59535	54.25809	66.69783
2018-05-15 16:43:00	3590433799317661339	0.00000	11.85701	8.99718	14.62311	16.78205	14.58734	52.96705	39.70557	6.55989	39.33797	99.50581
2018-05-15 16:44:00	8630330696303481883	1.00000	10.17195	15.62899	12.30747	15.29315	9.65091	63.61081	60.32486	57.28753	17.19608	78.06262
2018-05-15 16:45:00	8630330696303481610	1.00000	8.83867	11.18195	9.41090	15.50867	5.80774	17.06846	62.93529	17.49746	90.34643	73.12949
2018-05-15 16:46:00	359043379931766452	1.00000	7.68105	12.08484	9.49060	13.69703	7.84471	65.94389	65.44282	75.21342	69.60311	43.89449
2018-05-15 16:47:00	3590433799317661339	0.00000	12.37814	10.12856	10.03249	10.49159	12.68364	76.60581	56.72880	84.44275	20.82714	61.80641
2018-05-15 16:48:00	863033069630348933	0.00000	12.52443	9.29917	11.73215	9.30300	13.21022	57.97937	67.33071	61.06900	42.80451	64.40793
2018-05-15 16:49:00	3590433799317661354	1.00000	13.08919	7.89043	12.12722	13.99643	13.55410	49.76871	65.88603	32.59759	31.02989	6.90868
2018-05-15 16:50:00	863033069630348305	1.00000	14.29542	8.92260	9.26468	11.92252	13.79448	47.94626	42.93847	27.52636	18.06108	72.41416
2018-05-15 16:51:00	8630330696303481537	0.00000	12.82957	10.53929	11.23660	8.95419	12.13353	50.71008	48.73420	4.13061	44.03579	87.26793
2018-05-15 16:52:00	359043379931766536	0.00000	12.74162	12.07584	18.12474	10.78394	13.61902	50.21104	60.04313	56.11249	44.28237	32.56321
2018-05-15 16:53:00	863033069630348412	0.00000	16.22117	10.75206	10.79229	10.66770	12.97958	25.50441	38.20144	73.16847	13.32702	81.50991
2018-05-15 16:54:00	3590433799317661180	0.00000	12.95361	8.47430	12.10989	8.75836	12.22291	35.86834	51.89255	9.17004	74.38463	38.80855
2018-05-15 16:55:00	8630330696303481164	0.00000	10.98966	6.71895	12.62632	6.68919	13.64559	58.81241	58.72428	84.99704	86.94351	1.02994
2018-05-15 16:56:00	863033069630348610	1.00000	12.64091	9.42752	11.19193	11.55963	16.29192	44.12368	51.68217	97.82448	73.25786	32.56644
2018-05-15 16:57:00	863033069630348537	0.00000	12.24926	8.99056	10.29621	8.39725	13.40170	41.02376	69.81463	51.96102	39.35658	60.34337
2018-05-15 16:58:00	3590433799317661768	1.00000	9.77408	9.28124	11.05334	12.53709	15.71655	68.05695	28.64156	28.75281	15.88283	92.70607
2018-05-15 16:59:00	3590433799317662394	1.00000	12.51099	7.48582	14.63307	15.21661	11.27517	69.11661	52.15919	57.84416	84.99757	76.33970
2018-05-15 17:00:00	3590433799317662006	0.00000	13.20356	8.47619	9.01074	10.48202	14.33755	32.06829	53.21634	74.04393	68.52797	94.29843
2018-05-15 17:01:00	8630330696303482444	1.00000	8.55028	10.94103	9.31365	12.82923	8.54521	64.17402	43.21560	73.52164	47.21137	5.59395
2018-05-15 17:02:00	359043379931766635	1.00000	13.38916	11.22183	10.93347	13.45510	13.30684	43.03652	62.07958	98.12817	80.35958	73.85377
2018-05-15 17:03:00	3590433799317661248	1.00000	11.44588	16.27985	12.53428	16.02037	8.20111	66.11440	33.17865	55.70266	58.07736	77.19034
2018-05-15 17:04:00	3590433799317661065	0.00000	14.27794	10.94961	10.65796	7.49656	12.82966	47.21540	38.74195	34.74263	66.75887	12.29554
2018-05-15 17:05:00	359043379931766742	0.00000	16.03696	10.99206	12.49174	12.09196	13.52302	49.61546	64.55449	57.39367	11.93921	65.57440
2018-05-15 17:06:00	359043379931766379	0.00000	9.77805	11.43331	14.66018	17.21874	9.90844	47.98414	33.89142	8.72345	85.93274	37.57467
2018-05-15 17:07:00	8630330696303481651	1.00000	10.55210	8.33909	13.92345	17.75752	14.81416	29.29193	21.74154	59.00648	61.06884	40.61908
2018-05-15 17:08:00	863033069630348172	0.00000	12.46682	8.50043	11.77434	7.44408	14.80902	69.82278	54.49914	69.26623	20.23853	66.92865
2018-05-15 17:09:00	8630330696303482204	1.00000	9.62553	13.90686	13.10728	12.78222	10.30059	45.51879	53.97464	71.43660	10.54359	70.52899
2018-05-15 17:10:00	359043379931766817	1.00000	7.80104	14.77454	13.45721	13.87647	12.63245	40.63750	27.43111	58.34776	98.28207	67.62816
2018-05-15 17:11:00	359043379931766734	1.00000	13.47069	8.11067	12.13322	11.55798	11.86642	63.51766	84.24982	71.16731	27.30014	83.49484
2018-05-15 17:12:00	8630330696303481990	0.00000	9.56883	9.39628	16.17325	9.92953	15.20823	46.53567	45.31295	89.83004	60.46150	94.64143
2018-05-15 17:13:00	8630330696303481396	1.00000	10.65980	14.80449	14.17383	15.01451	11.37383	54.65611	55.32234	16.45818	57.99915	14.50811
2018-05-15 17:14:00	863033069630348768	1.00000	12.74662	7.53438	17.24168	17.50022	9.92953	67.12533	62.92565	38.25861	58.74765	67.00533
2018-05-15 17:15:00	3590433799317661966	0.00000	10.48942	8.21190	10.30845	9.31514	12.26288	51.01542	55.58048	20.19735	47.25682	10.11556
