ts	imei	mwra	p.android.documentsui	p.system	p.android.settings	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.inputmethod.latin	p.olauncher	p.google	p.process.gapps	p.katana	p.gms.persistent	p.android.defcontainer	p.browser.provider	p.simulator	p.notifier	p.android.vending	p.dogalize	p.android.gms
2018-05-15 10:03:00	3590433799317661719	1.00000	12.17914	7.84072	8.59834	10.49751	11.24640	14.58440	14.45231	59.70183	0.01481	34.83001	50.99950	59.36621	96.38061	73.82962	28.06724	23.94480	11.88749	26.70568	49.14310	66.94556
2018-05-15 10:04:00	359043379931766932	1.00000	10.91394	10.47368	8.54837	8.09802	10.39651	11.40349	11.87809	67.80527	0.00419	69.11951	27.45640	57.61785	54.01378	3.82813	91.59224	14.30651	78.00114	89.63585	62.58806	68.62151
2018-05-15 10:05:00	8630330696303481859	1.00000	13.79864	7.32964	13.64734	5.70934	7.87661	8.97660	10.02970	64.81392	0.07487	65.34837	53.79727	10.83170	88.00203	33.16865	40.63450	36.62878	56.19356	50.57651	20.68407	32.10959
2018-05-15 10:06:00	3590433799317662212	1.00000	16.51987	9.10354	7.83511	11.48887	6.03111	17.18556	15.22707	50.84018	1.13749	59.49861	61.53131	39.64708	82.63041	89.25524	79.44592	49.70557	94.18641	90.30373	33.77365	82.56318
2018-05-15 10:07:00	8630330696303482139	0.00000	10.42058	9.75418	13.44655	8.02104	10.33810	6.60672	9.19644	45.12486	0.00254	41.30237	54.33681	6.85309	41.13057	43.96523	62.42838	11.45262	66.78537	16.18939	52.31460	43.84501
2018-05-15 10:08:00	8630330696303481412	1.00000	10.92297	9.75227	9.91751	7.38479	11.12224	10.69236	9.61777	56.84470	0.00428	61.80169	59.02328	68.00385	23.00825	37.77923	18.55156	62.73963	34.50374	68.72860	92.33131	42.70148
2018-05-15 10:09:00	3590433799317661388	0.00000	14.34074	15.23737	10.85032	15.63998	10.57824	12.10640	11.26737	57.64842	0.12873	49.51719	39.28422	63.60572	82.13150	53.80993	9.33924	97.05827	87.56916	7.95270	18.86203	77.39040
2018-05-15 10:10:00	359043379931766916	0.00000	10.51417	12.90295	7.67079	12.52891	15.74300	4.73122	11.41033	31.70227	0.00282	56.57898	59.27561	37.14971	64.10968	40.25155	44.82633	21.73948	81.32556	7.87736	12.31421	62.19160
2018-05-15 10:11:00	3590433799317662378	1.00000	16.18121	14.70401	9.19800	13.04442	12.84012	12.58780	12.21470	54.07998	0.81070	57.78941	34.89278	83.68143	49.26564	56.56035	72.08643	30.62990	45.27353	1.71313	88.76737	53.10327
2018-05-15 10:12:00	3590433799317661941	1.00000	14.41392	11.16036	7.14717	7.65380	10.97883	12.42964	11.43081	37.77746	0.13845	40.21649	63.92101	53.15304	14.02504	65.42136	49.63773	31.15304	50.15315	33.93766	13.90041	6.24441
2018-05-15 10:13:00	3590433799317661438	1.00000	13.16814	7.59864	13.73472	8.17968	7.32104	11.12264	13.08212	60.38638	0.03995	80.69398	52.77497	0.12467	11.28200	27.54434	4.52958	30.63716	88.85606	52.89692	8.18507	48.11019
2018-05-15 10:14:00	863033069630348164	0.00000	15.70038	11.42532	8.23547	13.45525	13.15557	12.54815	8.73783	57.65772	0.50128	28.85693	36.82876	27.95292	6.90215	55.88031	36.95579	38.56519	61.93426	93.66356	22.97062	45.89510
2018-05-15 10:15:00	863033069630348925	1.00000	11.65060	13.29702	14.45046	10.20259	7.21694	10.55927	12.53297	60.89333	0.00870	56.04903	72.49336	70.31830	93.14853	17.35549	51.90393	22.49898	97.20680	7.86437	84.91579	31.06344
2018-05-15 10:16:00	8630330696303482337	1.00000	11.81422	7.39146	9.43891	8.42033	9.08608	14.19615	16.42541	59.84745	0.01032	44.58168	59.20066	6.95212	24.79184	93.24510	43.68079	58.24257	10.01337	27.62443	45.51303	25.46607
2018-05-15 10:17:00	359043379931766858	1.00000	11.91253	9.97761	8.26951	9.80549	9.64759	14.53822	12.89958	56.72023	0.01136	50.99773	56.11820	25.83826	10.92321	61.52334	31.67220	47.01750	19.83883	70.43876	61.97218	48.42599
2018-05-15 10:18:00	8630330696303482410	1.00000	9.25535	8.72944	8.74573	10.93547	9.67880	12.24553	10.21353	54.33705	0.00082	32.90534	56.62808	14.00245	44.05821	22.00805	48.71429	70.48630	60.17936	84.91338	41.90359	84.97421
2018-05-15 10:19:00	359043379931766064	0.00000	15.83885	12.22182	8.95911	13.08367	11.34510	12.48452	11.75152	46.67553	0.57572	60.50695	38.76987	76.29214	48.89110	65.03030	0.62305	22.28453	64.42448	21.83159	92.41711	84.88304
2018-05-15 10:20:00	3590433799317662477	0.00000	13.55912	15.04944	12.93238	12.21083	9.96646	11.93430	11.05776	64.20824	0.05889	54.96348	51.48984	9.83421	95.41707	92.75634	86.02758	22.03177	81.65806	9.55553	61.27924	83.01366
2018-05-15 10:21:00	3590433799317662485	1.00000	12.28713	13.16739	12.68427	15.49265	10.58785	11.97413	9.97084	51.94312	0.01652	53.33583	60.00096	81.77895	11.96309	68.33215	51.04769	32.71734	5.46835	40.99141	28.22397	13.55333
2018-05-15 10:22:00	863033069630348941	1.00000	13.76252	6.63998	10.88886	9.72405	7.98539	12.58185	10.58952	48.08983	0.07222	62.94832	49.97674	29.15718	74.91566	31.90671	64.62620	40.98090	5.38693	47.64688	90.99541	30.20723
2018-05-15 10:23:00	8630330696303481701	1.00000	13.93470	8.82110	9.37708	8.39571	10.46486	11.67566	13.96340	69.71358	0.08577	65.60324	40.87566	84.73153	34.59682	70.13077	70.82702	80.11562	83.68650	31.74387	28.69948	53.25260
2018-05-15 10:24:00	3590433799317662451	1.00000	13.91610	8.67366	12.17425	9.16493	11.04965	8.74455	7.67698	55.34956	0.08420	52.44544	43.56815	95.39413	29.41235	79.18502	7.68277	18.81328	2.99309	45.14671	4.40602	77.94106
2018-05-15 10:25:00	3590433799317661867	1.00000	13.14575	7.70623	13.15111	9.72990	9.48276	11.45997	8.53973	64.38336	0.03895	47.59286	53.45130	21.01681	79.07694	20.90849	8.33761	99.64434	12.63772	37.43345	67.81453	86.95818
2018-05-15 10:26:00	3590433799317662196	0.00000	13.29831	13.65199	10.10541	14.39963	12.64471	11.07029	11.65611	58.93411	0.04539	45.42759	53.82596	45.99958	11.44234	55.60236	55.85709	66.43226	9.51773	43.55589	14.77808	85.35015
2018-05-15 10:27:00	3590433799317662295	1.00000	15.65367	11.50996	10.63884	9.28882	8.78050	11.95634	13.55219	63.71293	0.47835	30.31604	26.65513	16.88696	25.73263	81.32514	39.40523	55.02910	94.99592	24.63945	86.06779	74.51433
2018-05-15 10:28:00	3590433799317661743	0.00000	14.02612	15.29910	14.38724	15.67627	9.23874	11.13058	14.56212	43.89194	0.09395	67.54559	58.75718	11.20422	43.27610	58.69778	36.73220	9.15919	28.54928	11.44032	21.30336	92.79319
2018-05-15 10:29:00	8630330696303481081	1.00000	11.81725	10.20147	15.41410	9.50008	8.00698	10.97447	12.35182	47.79934	0.01026	64.20105	46.39243	26.19054	77.68669	93.00194	20.88829	63.63863	73.86685	43.55117	27.15087	98.36063
2018-05-15 10:30:00	863033069630348537	1.00000	12.17255	13.27991	12.51287	6.19064	10.91941	9.30307	8.31895	68.36077	0.01472	51.55924	48.64766	82.52621	60.99283	25.37604	36.28736	35.85638	79.83304	21.58783	50.70666	93.82702
2018-05-15 10:31:00	8630330696303481784	1.00000	13.97205	9.06829	13.35282	10.94675	10.10549	9.93696	13.17631	76.95292	0.08910	53.68503	41.52709	32.58097	9.91740	9.11988	37.30439	49.18527	39.04066	10.70722	33.38334	41.11767
2018-05-15 10:32:00	863033069630348560	0.00000	14.30276	13.57440	13.41435	15.52661	5.93793	9.91615	10.97959	52.76507	0.12391	43.97338	49.98262	63.34394	74.15387	78.62185	63.98081	36.63573	13.79215	95.74654	70.87722	0.59100
2018-05-15 10:33:00	3590433799317661206	0.00000	10.31423	12.70750	10.36146	3.09319	11.09086	6.32913	9.09641	37.20318	0.00228	29.45170	38.80547	95.24280	56.17874	59.78981	53.26748	1.82129	1.44187	98.74699	75.24369	67.82159
2018-05-15 10:34:00	8630330696303482048	1.00000	11.60212	9.33879	11.34234	11.87829	8.30380	13.26130	16.05010	47.88966	0.00830	53.06208	56.97979	87.99692	78.39026	98.20505	45.73070	79.03870	46.14243	90.88683	37.40052	55.83087
2018-05-15 10:35:00	8630330696303482477	1.00000	9.90334	7.21857	9.57939	11.13500	7.19465	12.86986	10.27231	43.19501	0.00148	48.32362	53.20992	66.21644	13.22827	97.91550	29.79428	96.94185	22.01153	29.51870	5.98643	71.11034
2018-05-15 10:36:00	359043379931766759	0.00000	12.40277	10.49564	14.63684	11.87661	9.24486	8.74278	12.63620	64.04169	0.01849	53.98015	35.77663	38.80633	88.58435	62.65850	10.28233	83.76697	81.17237	66.14173	81.86556	60.81625
2018-05-15 10:37:00	3590433799317662030	1.00000	12.41851	9.94284	12.38585	11.64633	11.15684	6.64509	8.57626	53.15275	0.01881	54.57702	53.61210	47.93341	45.91580	35.80839	54.33903	42.27609	68.52003	97.82883	26.30632	26.36893
2018-05-15 10:38:00	3590433799317662246	1.00000	14.57584	11.25053	9.18149	8.89573	10.36839	12.58532	16.09613	54.78817	0.16285	21.81051	39.90703	56.04311	7.44029	19.85215	97.77099	0.24576	4.20029	91.07820	26.77628	52.49564
2018-05-15 10:39:00	3590433799317662477	0.00000	12.42563	12.94856	10.43588	14.75207	12.36376	7.76086	8.93216	47.45421	0.01898	56.73257	20.66845	11.69917	42.21756	68.37626	47.74176	83.96389	79.71015	17.18292	6.19261	24.39585
2018-05-15 10:40:00	3590433799317662014	1.00000	16.89757	7.51148	11.15846	9.41933	12.41950	8.93095	4.18412	53.26653	1.65952	66.91868	53.88421	95.87821	50.98610	2.77452	36.64777	49.05646	9.65491	28.47811	11.60181	3.04710
2018-05-15 10:41:00	8630330696303482295	0.00000	18.99698	15.17920	10.32590	12.37003	11.81669	11.40662	4.26111	48.46808	13.54357	65.36446	36.63529	45.28442	5.07580	68.88361	23.10595	68.57419	90.34873	3.71434	31.00723	97.70893
2018-05-15 10:42:00	863033069630348180	1.00000	17.19409	5.80908	13.62241	10.38302	11.20643	11.56591	8.16016	35.23850	2.23226	57.93365	66.42332	46.08542	89.55839	78.48372	81.65519	26.77743	53.34686	3.88443	8.37536	55.58922
2018-05-15 10:43:00	3590433799317662253	1.00000	13.17898	8.58568	12.66301	9.12934	9.29957	9.53621	9.47209	55.18267	0.04027	36.86167	29.79701	36.55914	10.95213	6.80355	9.62733	56.11801	22.29886	33.01251	98.08263	65.32615
2018-05-15 10:44:00	863033069630348214	1.00000	12.18995	12.35030	11.59352	9.08306	11.09234	9.37535	9.44667	51.30090	0.01504	55.69155	28.32221	29.59053	92.37970	59.86830	65.83747	12.65308	97.39360	67.65169	65.68255	56.01097
2018-05-15 10:45:00	8630330696303482204	0.00000	13.77632	12.43099	9.63371	15.09002	15.28968	8.72775	8.45480	54.75246	0.07319	46.06321	44.50407	17.12582	89.88715	45.52938	24.54568	28.97921	34.91706	21.27240	29.72338	22.06098
2018-05-15 10:46:00	8630330696303482030	1.00000	12.89653	11.27839	10.84337	6.45065	11.43038	8.52016	8.89610	49.79463	0.03036	65.26301	46.65950	13.59331	51.00057	17.67790	56.25260	9.56586	62.52840	98.91017	98.73861	87.24520
2018-05-15 10:47:00	3590433799317661818	1.00000	14.05174	12.96255	8.44651	14.31141	8.33362	16.02068	11.50998	58.32965	0.09641	67.58086	27.20677	0.37944	58.71675	22.27143	37.01284	14.68524	69.76988	58.18030	15.83390	46.01729
2018-05-15 10:48:00	359043379931766742	1.00000	13.61392	8.85281	10.27903	12.09113	8.35124	13.53484	14.71032	69.41193	0.06221	43.73807	47.85514	73.54109	81.14562	65.52158	49.12256	20.60787	85.75700	38.46025	88.76600	40.03629
2018-05-15 10:49:00	3590433799317661321	0.00000	11.24932	9.84755	15.35441	9.27990	10.69593	6.99198	13.10744	57.79927	0.00581	65.12118	44.21218	91.46034	44.17256	41.89146	97.01936	74.02952	57.14836	28.96288	32.27924	19.77168
2018-05-15 10:50:00	8630330696303482352	1.00000	13.36540	12.23128	13.48898	9.26439	12.71734	7.80351	10.38951	45.79161	0.04851	41.33128	56.60009	74.55312	66.36132	83.27004	80.67166	42.12426	54.44452	13.79601	48.52967	71.88953
2018-05-15 10:51:00	863033069630348735	1.00000	14.10171	7.18053	8.47673	9.11390	11.79964	14.14120	13.82257	38.35504	0.10132	37.96395	33.85984	74.73343	26.38326	6.88936	28.59241	61.36335	92.65209	47.05757	17.00581	30.02937
2018-05-15 10:52:00	3590433799317661222	1.00000	17.67371	11.29885	12.66500	13.82692	12.10853	9.80285	6.18978	68.07012	3.60623	47.97310	48.77169	65.96564	96.43375	96.62836	61.82456	70.28612	90.95333	33.69944	37.06741	16.28918
2018-05-15 10:53:00	863033069630348727	1.00000	16.61921	10.43554	12.15615	12.11823	8.24097	13.97547	13.00775	45.57633	1.25630	65.26445	63.31791	76.18065	5.19530	43.18622	44.85989	3.38521	24.57435	16.08015	64.77173	98.63631
2018-05-15 10:54:00	359043379931766593	0.00000	12.97440	13.94147	10.81302	13.75262	12.53721	10.49798	9.36950	49.41826	0.03285	51.55500	47.68795	4.33789	96.09040	97.59755	28.93866	71.06080	77.09179	85.65935	29.36113	56.27876
2018-05-15 10:55:00	8630330696303481966	0.00000	10.99594	9.21887	7.78736	12.37213	13.50162	6.03396	7.37980	35.31748	0.00459	55.13012	36.56212	53.46168	69.84395	86.91435	57.76319	38.35367	38.31988	90.85455	11.16332	39.31798
2018-05-15 10:56:00	359043379931766338	1.00000	14.53312	7.80180	15.89577	8.38924	9.51152	9.42745	10.03066	41.58598	0.15604	47.37482	60.54012	37.67044	98.23427	55.97573	68.67741	91.71997	31.77329	59.90177	63.93343	94.87363
2018-05-15 10:57:00	3590433799317661271	1.00000	9.91144	7.88291	14.92893	7.21221	8.91135	6.27144	11.86624	41.15953	0.00153	52.38747	23.66779	63.43737	25.12166	36.80623	68.69193	62.90859	23.63907	69.83132	16.10476	22.33945
2018-05-15 10:58:00	863033069630348818	1.00000	17.75028	7.73924	13.30728	9.73058	9.20766	9.03213	9.70604	73.91140	3.89322	51.14215	45.46671	64.84025	41.43626	69.26000	8.25402	70.12889	79.66895	99.78956	22.86812	72.49902
2018-05-15 10:59:00	359043379931766965	0.00000	16.29978	13.53913	13.39896	11.67169	11.55640	6.63435	7.57676	44.09690	0.91272	61.17827	68.93626	77.53561	79.26975	47.46443	46.20360	59.91671	51.78569	87.33750	1.34381	0.64269
2018-05-15 11:00:00	359043379931766676	0.00000	12.96145	12.90896	15.66701	12.79683	8.39518	8.76115	11.75785	69.38346	0.03242	38.80341	37.51011	40.83291	63.93621	82.20897	85.31946	80.41497	80.00682	12.47996	73.02500	89.77965
2018-05-15 11:01:00	8630330696303481206	1.00000	11.70198	10.77803	16.05763	9.16397	10.14204	15.12062	13.77737	64.02149	0.00926	37.14505	30.98727	45.09357	34.60676	49.03404	7.09788	23.69042	22.10081	58.73719	81.31681	33.44309
2018-05-15 11:02:00	359043379931766965	0.00000	11.30447	14.23801	9.48377	12.23583	12.35250	9.09076	13.12377	52.26333	0.00625	47.67392	48.26722	40.68799	35.55857	83.67702	19.80530	85.58176	92.29372	33.75879	72.55808	44.73794
2018-05-15 11:03:00	8630330696303481636	1.00000	15.21843	9.35257	11.18228	10.73154	10.69455	9.26775	12.65742	47.79042	0.30960	54.90178	44.09987	50.51668	56.55987	75.26842	31.61233	89.24922	78.59521	60.27366	83.36020	21.20802
2018-05-15 11:04:00	3590433799317662436	1.00000	13.84971	6.99744	12.84202	9.52729	6.67524	10.94097	10.29819	48.42974	0.07878	48.12320	56.37932	3.66577	79.31808	6.19788	79.82722	54.10346	13.83553	42.42241	18.25850	9.61478
2018-05-15 11:05:00	3590433799317661982	0.00000	12.94620	10.94945	6.55256	12.80107	16.44026	7.45173	9.32630	50.79468	0.03198	36.97036	45.51014	84.18228	27.54768	18.59175	35.29349	90.44473	78.72166	12.05033	91.60934	90.90254
2018-05-15 11:06:00	863033069630348040	1.00000	15.02086	7.50364	10.02174	8.10318	10.42374	11.25212	11.63935	63.79396	0.25406	23.99759	49.53740	65.03177	82.72673	83.81164	43.33160	82.12627	53.07057	38.94873	79.24456	97.36538
2018-05-15 11:07:00	3590433799317661941	1.00000	14.64852	6.00899	16.09655	11.39438	8.56834	10.15985	10.32204	35.09869	0.17512	79.34279	61.50121	81.30033	73.28236	57.05692	93.09151	5.02395	34.36133	20.25302	57.57592	85.99057
2018-05-15 11:08:00	359043379931766502	1.00000	13.60761	9.93304	10.58262	9.12187	8.37773	12.10113	11.63944	61.75409	0.06185	48.91781	66.98767	7.67913	45.88394	11.01125	81.00508	61.38595	0.45794	28.03123	2.88298	82.48611
2018-05-15 11:09:00	8630330696303481743	0.00000	15.98521	14.51221	8.38504	13.33997	14.95147	11.10534	11.98399	44.42458	0.66641	83.62834	63.19199	54.27853	6.27902	91.86186	28.06243	26.41256	19.13287	58.05314	22.49582	96.92252
2018-05-15 11:10:00	359043379931766676	1.00000	11.79370	9.24694	9.73218	12.53707	4.62826	16.11906	12.23185	51.27499	0.01010	36.83474	30.39975	97.62932	15.10538	30.54407	38.83017	64.06045	36.63543	56.03921	17.91377	48.64709
2018-05-15 11:11:00	8630330696303482402	0.00000	10.77594	13.73621	11.64607	14.89202	12.80660	8.25331	8.69725	55.48956	0.00364	56.46364	34.71538	86.21753	54.98582	59.31526	30.39785	99.83202	29.26719	42.25001	85.99204	79.55755
2018-05-15 11:12:00	3590433799317661495	0.00000	10.98682	11.91427	9.89552	13.52968	12.93788	8.18571	10.38388	63.93688	0.00451	40.54182	56.43201	50.84855	84.75110	12.20889	55.27983	65.89604	29.26025	11.38117	2.21188	25.25404
2018-05-15 11:13:00	8630330696303482063	1.00000	12.45444	8.83758	10.27323	8.00045	8.64499	11.12144	12.98906	35.19177	0.01955	75.50568	38.18704	94.57059	39.87316	7.77270	90.85935	93.96475	43.18504	84.07049	23.67392	7.84648
2018-05-15 11:14:00	863033069630348859	1.00000	15.81294	13.09397	9.34045	7.67740	9.28953	13.50216	13.77553	49.02386	0.56092	73.09966	15.07735	19.42922	51.54871	44.80520	31.66856	70.12617	47.78644	50.07468	16.30002	86.08693
2018-05-15 11:15:00	8630330696303481685	0.00000	12.71612	15.76716	16.67585	11.42625	8.85053	13.77631	16.60027	62.69690	0.02534	45.01384	44.62029	20.09520	93.29592	37.61135	18.17825	91.86187	78.85925	90.19581	42.27118	7.72907
2018-05-15 11:16:00	863033069630348842	0.00000	13.96637	15.09383	15.34089	14.43402	10.69810	13.73749	16.38993	42.48545	0.08852	48.80636	41.20685	35.44220	50.93456	45.46869	25.92992	84.08550	18.83998	2.12860	87.58698	2.99847
2018-05-15 11:17:00	3590433799317661164	1.00000	12.93472	6.31837	12.59785	11.50416	11.55736	12.66846	16.35924	43.88926	0.03156	36.57544	48.93185	41.73073	55.90577	0.53600	38.68684	91.34227	86.23541	18.13329	3.11324	34.13886
2018-05-15 11:18:00	8630330696303481867	1.00000	16.96868	8.80966	14.65676	6.84881	9.38176	11.57504	13.73061	30.98705	1.78182	64.18216	58.08027	18.58212	72.48867	57.88971	25.67706	23.78524	73.01553	70.85251	56.03580	77.79078
2018-05-15 11:19:00	359043379931766643	1.00000	15.67264	10.55879	11.55664	10.17705	10.82512	6.99498	6.68631	70.96979	0.48753	65.55873	51.62280	18.09863	32.77738	21.59895	74.89250	75.26513	62.29384	52.23846	15.42243	68.04357
2018-05-15 11:20:00	3590433799317661842	1.00000	15.35701	5.81418	15.41795	8.82278	5.20470	12.45272	13.40208	69.72084	0.35556	64.79791	43.62659	74.71850	34.95690	90.65518	1.13100	10.42234	32.12387	89.29505	50.71402	17.59436
2018-05-15 11:21:00	863033069630348438	1.00000	13.23600	9.37830	10.55541	8.65933	8.36974	7.20760	9.77984	63.38324	0.04273	45.96044	48.30004	0.04186	42.89537	22.19526	12.59273	28.24363	43.05604	49.37584	41.71068	57.10759
2018-05-15 11:22:00	863033069630348784	1.00000	14.50807	9.73516	10.00238	10.13662	11.75637	12.05406	11.38263	80.14973	0.15219	59.25757	22.64245	50.32225	2.25394	9.53148	54.10917	81.28251	38.61539	77.33355	59.97357	0.58069
2018-05-15 11:23:00	3590433799317661446	1.00000	9.91607	8.67761	9.08486	9.89774	7.55305	13.55758	9.71143	44.54021	0.00161	61.33116	51.09697	53.26465	14.79401	62.42182	10.01124	97.90196	97.16342	77.64339	99.62420	54.35168
2018-05-15 11:24:00	3590433799317662337	0.00000	9.25204	9.89356	11.90822	11.90013	8.76477	8.15625	13.48281	46.02695	0.00079	39.47587	37.35394	30.13370	93.31894	8.70920	25.34976	14.20406	52.71972	71.28456	9.13014	99.65800
2018-05-15 11:25:00	3590433799317661750	1.00000	12.46037	10.19356	13.74747	8.10752	4.90306	9.97192	11.46022	72.20345	0.01969	41.60658	52.50812	46.75903	26.90863	57.85749	25.80295	36.89053	83.61568	91.97787	31.21024	62.81078
2018-05-15 11:26:00	3590433799317661065	1.00000	10.54392	9.77087	7.50215	7.43959	7.47616	13.86800	11.46585	63.35021	0.00287	59.16680	36.29990	72.91873	61.59631	87.02742	76.80981	70.34116	63.42147	85.72242	35.50592	3.54217
2018-05-15 11:27:00	3590433799317661016	1.00000	13.42896	9.34201	9.35444	8.94523	10.33240	13.02564	14.06571	47.26613	0.05175	45.44227	54.38332	15.63475	74.07629	81.80848	78.09640	1.74927	30.51976	5.08828	80.37502	86.70132
2018-05-15 11:28:00	359043379931766494	1.00000	15.12912	10.60032	14.14338	13.44917	9.74318	10.89415	9.97565	69.01291	0.28309	50.96845	56.91541	99.99532	83.56990	69.85400	33.97182	4.16859	16.47280	84.72104	14.04477	96.97595
2018-05-15 11:29:00	359043379931766569	1.00000	15.00900	12.13071	7.65236	13.04286	13.46031	13.57711	10.19701	64.24792	0.25113	41.75223	40.30299	17.54024	78.15115	15.50535	3.95936	86.85997	39.51257	74.78865	94.19852	21.54018
2018-05-15 11:30:00	863033069630348339	1.00000	13.22842	9.07422	13.14777	9.52894	8.26744	8.94529	11.07494	52.76500	0.04232	52.60662	38.33468	73.79651	80.00207	66.86619	63.67503	12.01003	83.60973	55.54267	45.73598	62.87984
2018-05-15 11:31:00	8630330696303481495	1.00000	15.67598	12.27558	10.39072	9.11804	9.30151	13.17266	13.76547	56.23439	0.48918	41.92850	37.79146	2.68952	27.74885	74.30085	51.50992	97.14322	35.76897	82.11274	31.80755	31.74152
2018-05-15 11:32:00	8630330696303482097	1.00000	18.17023	11.66331	11.60551	7.76002	14.24720	8.15525	5.60689	43.20877	5.92496	41.74743	30.95947	59.04682	2.28284	92.82819	61.82550	67.23030	81.81807	31.62191	18.11205	78.29066
2018-05-15 11:33:00	863033069630348594	1.00000	11.94238	11.23533	13.04418	11.33795	9.47175	9.39362	8.67220	53.83155	0.01171	29.53113	43.17889	37.68809	81.47362	62.51237	13.08704	90.62838	36.93957	42.62200	16.57127	22.69646
2018-05-15 11:34:00	863033069630348362	1.00000	15.00745	12.31367	11.54151	9.35212	11.26498	2.85921	4.02536	61.32808	0.25064	47.40673	50.69398	70.65801	40.43920	23.17429	2.04036	0.79777	49.54599	10.52745	87.62336	19.17277
2018-05-15 11:35:00	8630330696303481370	0.00000	12.78548	14.17194	12.05330	16.27192	8.26385	10.35951	11.93062	36.68130	0.02715	55.42603	54.56064	36.96821	80.06156	4.65163	67.11484	49.90256	77.28452	60.34542	90.36064	31.42955
2018-05-15 11:36:00	8630330696303481263	0.00000	14.51779	8.45835	8.82145	12.03302	10.09351	15.30235	18.31470	46.19881	0.15368	61.03826	28.33932	29.60833	70.04126	32.81843	47.03874	71.33608	65.56386	59.60427	3.84326	15.50026
2018-05-15 11:37:00	863033069630348404	1.00000	11.96062	9.68016	12.68365	11.76632	7.44164	11.42245	12.16892	50.27823	0.01197	49.25047	17.34839	89.98800	85.69306	30.96179	49.00585	17.89778	44.45889	24.31307	78.45436	77.63728
2018-05-15 11:38:00	3590433799317661693	0.00000	11.71800	12.26579	17.11258	11.33949	8.17624	13.25544	11.90945	56.37847	0.00941	33.32303	56.08977	91.91854	26.46718	11.04808	98.60221	74.68919	31.07609	33.66655	66.51479	25.57665
2018-05-15 11:39:00	359043379931766239	0.00000	11.59726	12.98876	15.16759	10.02606	10.97235	10.12762	10.84633	42.70866	0.00831	58.00659	55.17824	53.86455	99.02898	61.12217	54.96338	28.22598	46.81778	14.67961	83.88038	33.21881
2018-05-15 11:40:00	8630330696303481131	1.00000	14.87478	11.37431	14.10586	10.69897	8.71925	11.95549	10.24566	29.57982	0.21955	69.70010	42.20604	18.07599	39.11985	89.53451	8.10526	32.57902	31.38674	55.93865	66.27447	6.21203
2018-05-15 11:41:00	3590433799317661594	1.00000	12.92663	9.09503	11.14125	11.81613	9.24058	12.61892	11.75254	64.00618	0.03125	58.82144	33.87165	65.13484	16.53421	59.72421	10.26990	36.24571	13.64096	1.37113	36.98163	76.47715
2018-05-15 11:42:00	863033069630348495	1.00000	14.34177	9.81533	11.30384	9.83607	7.27887	15.07124	15.58010	47.26618	0.12884	68.47308	33.93602	84.98931	33.61194	86.45314	57.60221	27.31755	3.29834	41.59758	55.53843	95.66203
2018-05-15 11:43:00	359043379931766866	1.00000	9.25383	11.07222	12.93407	10.36681	7.59302	11.03852	13.17040	66.45972	0.00080	62.63514	37.51695	88.85396	94.46843	44.34828	66.97684	67.74135	25.59896	3.43440	70.06537	3.02992
2018-05-15 11:44:00	863033069630348438	1.00000	14.29135	11.84286	8.34807	6.52684	11.61598	13.08422	15.16610	38.62061	0.12251	48.03152	49.43970	21.91949	4.85312	73.08786	64.96949	26.00307	42.48424	41.52968	39.20912	66.00078
2018-05-15 11:45:00	8630330696303481446	1.00000	13.29820	8.30471	5.22168	6.58432	16.38992	13.42661	17.14790	53.86035	0.04539	42.09095	63.18674	77.18092	66.03422	97.35820	27.66242	94.58788	41.10787	1.99943	83.58007	51.53804
2018-05-15 11:46:00	8630330696303481321	0.00000	16.71989	10.36047	7.04403	14.04936	14.17265	9.70398	8.89039	68.20917	1.38930	66.70583	75.27646	61.60398	44.55077	83.75926	51.13178	71.99427	9.38915	77.16632	12.89485	52.80107
2018-05-15 11:47:00	3590433799317661586	0.00000	9.89078	13.29468	10.69011	13.40708	13.24446	9.48278	9.64780	53.45965	0.00160	74.41166	57.13999	52.49476	29.61784	92.61753	79.94639	40.06740	47.87158	39.62173	33.17638	11.23198
2018-05-15 11:48:00	863033069630348040	0.00000	15.03397	12.67884	7.21559	14.25487	15.79176	9.24993	11.90239	45.87875	0.25739	55.23921	52.50125	85.87862	1.70717	14.01615	53.23712	2.00056	79.66547	58.48896	83.30542	93.29282
2018-05-15 11:49:00	359043379931766809	0.00000	10.87174	17.82893	16.34487	17.45346	11.10180	8.78817	11.37986	63.35450	0.00403	20.24548	51.84473	81.23694	9.81561	35.74849	81.91769	28.60468	12.97217	44.55229	78.21905	45.96764
2018-05-15 11:50:00	8630330696303481933	0.00000	12.56312	9.45655	9.30511	11.75366	8.18752	15.23758	12.01030	63.37445	0.02178	63.77205	57.22589	44.75891	42.54670	83.47498	85.90527	41.06690	43.77230	12.50295	51.39381	30.82588
2018-05-15 11:51:00	8630330696303481024	1.00000	17.26560	10.71733	7.55375	8.95962	9.89327	15.89880	13.03938	55.88712	2.39774	49.50200	64.59129	33.85632	8.66668	72.43583	23.74411	11.88447	20.44389	4.79579	26.94932	52.96317
2018-05-15 11:52:00	3590433799317661008	1.00000	13.20245	6.70193	10.43013	7.80502	7.32375	10.30697	10.35406	24.13310	0.04124	51.92636	46.69865	47.44768	98.28927	48.74441	70.73766	71.35361	25.03303	32.77337	21.47594	20.51934
